worker_ID,more_novel,equally_novel,less_novel,irrelevant,irr_behaviour,novelty_selection_percentage,same_answer,avg_novel_words,avg_NOT_novel_words,Novelty_Cosine,Novelty_Worker_Disagreement,spammer,1and2,1or2_3or4or5,4and5,avg_irr50,avg_nov75
27934334,9,6,9,12,0.333333333333333,0.25,0,5,0.78,0.5570590891760633,0.31886477462437396,0,0,0,0,0,0
27753923,18,0,18,0,0,0.5,0,1,0,0.3371155133237139,0.19382504288164665,1,1,0,0,0,0
24449707,17,2,17,0,0,0.472222222222222,0,5.63,3.29,0.40893900142687484,0.2281303602058319,1,1,0,0,0,0
21665495,0,18,0,0,0,0,1,1,NONE,0.6778055955345266,0.4005037783375315,0,0,0,0,0,0
21613169,0,34,0,2,0.0555555555555556,0,0,2.15,NONE,0.733677632640575,0.43739279588336194,0,0,0,0,0,0
21490235,8,2,8,0,0,0.444444444444444,0,1.4,1.13,0.47247669435105044,0.25692695214105793,0,0,0,0,0,0
20113482,10,6,10,10,0.277777777777778,0.277777777777778,0,5.69,3.6,0.5570590891760633,0.31886477462437396,0,0,0,0,0,0
20043586,3,8,3,0,0,0.214285714285714,0,2.73,1.33,0.7024407983935484,0.41359773371104813,0,0,0,0,0,0
19913374,0,36,0,0,0,0,1,1,NONE,0.684893505308982,0.4056761268781302,0,0,0,0,0,0
19302668,17,2,17,0,0,0.472222222222222,0,1.11,1,0.431561144930779,0.2604340567612688,0,0,0,0,0,0
18990100,7,4,7,0,0,0.388888888888889,0,6.18,4,0.5675764525008166,0.31738035264483627,0,0,0,0,0,0
18672993,0,4,0,0,0,0,1,1.25,NONE,0.6281466746094772,0.36134453781512604,0,0,0,0,0,0
16101132,0,34,0,2,0.0555555555555556,0,0,0.65,NONE,0.733677632640575,0.43739279588336194,0,0,0,0,0,0
15848372,4,10,4,0,0,0.222222222222222,0,4.29,6.25,0.6261019116091595,0.35768261964735515,0,0,0,0,0,0
15577915,9,0,9,0,0,0.5,0,3,0,0.48405571622504,0.2619647355163728,0,0,0,0,0,0
14353703,14,2,14,6,0.166666666666667,0.388888888888889,0,4.25,0,0.5176650653806696,0.29845626072041165,0,0,0,0,0,0
13581319,18,0,18,0,0,0.5,0,3.22,0,0.43459810332438487,0.2587646076794658,0,0,0,0,0,0
11382239,7,6,7,16,0.444444444444444,0.194444444444444,0,4.77,3.71,0.5048141297252177,0.2938230383973289,0,0,0,0,0,0
8260660,2,14,2,0,0,0.111111111111111,0,5.44,0,0.7040171276118227,0.4105793450881612,0,0,0,0,0,0
4711962,0,36,0,0,0,0,1,1,NONE,0.684893505308982,0.4056761268781302,0,0,0,0,0,0
4688131,7,4,7,0,0,0.388888888888889,0,2.09,0,0.5577415287940779,0.30982367758186397,0,0,0,0,0,0
3587109,0,36,0,0,0,0,1,1.67,NONE,0.7171940041758387,0.4288164665523156,0,0,0,0,0,0
2143114,9,0,9,0,0,0.5,0,1,0,0.4050672139210355,0.2367758186397985,1,1,0,0,0,0
