entity/text/news/tweet/38895,3,,,
entity/text/news/tweet/38895,24,,,
entity/text/news/tweet/38895,8,,,
entity/text/news/tweet/38895,4,,,
entity/text/news/tweet/38908,23,,,
entity/text/news/tweet/38908,19,,,
entity/text/news/tweet/38908,25,,,
entity/text/news/tweet/38908,9,,,
entity/text/news/tweet/38908,22,,,
entity/text/news/tweet/38908,19,,,
entity/text/news/tweet/38908,154,,,
entity/text/news/tweet/38908,14,,,
entity/text/news/tweet/38908,24,,,
entity/text/news/tweet/38939,113,,,
entity/text/news/tweet/38939,17,,,
entity/text/news/tweet/38939,14,,,
entity/text/news/tweet/38939,7,,,
entity/text/news/tweet/38940,51,,,
entity/text/news/tweet/38940,40,,,
entity/text/news/tweet/38940,17,,,
entity/text/news/tweet/38940,4,,,
entity/text/news/tweet/38940,11,,,
entity/text/news/tweet/38940,20,,,
entity/text/news/tweet/38940,5,,,
entity/text/news/tweet/38940,16,,,
entity/text/news/tweet/38940,45,,,
entity/text/news/tweet/38940,13,,,
entity/text/news/tweet/38940,18,,,
entity/text/news/tweet/38955,110,,,
entity/text/news/tweet/38994,63,,,
entity/text/news/tweet/38994,17,,,
entity/text/news/tweet/38994,94,,,
entity/text/news/tweet/38994,14,,,
entity/text/news/tweet/38994,24,,,
entity/text/news/tweet/38994,18,,,
entity/text/news/tweet/38994,11,,,
entity/text/news/tweet/38994,24,,,
entity/text/news/tweet/39005,-11,,,
entity/text/news/tweet/39005,-4,,,
entity/text/news/tweet/39005,6,,,
entity/text/news/tweet/39005,1,,,
entity/text/news/tweet/39005,7,,,
entity/text/news/tweet/39005,-2,,,
