entity/text/news/tweet/38806,15,,,
entity/text/news/tweet/38806,43,,,
entity/text/news/tweet/38846,26,,,
entity/text/news/tweet/38846,13,,,
entity/text/news/tweet/38846,9,,,
entity/text/news/tweet/38846,18,,,
entity/text/news/tweet/38846,20,,,
entity/text/news/tweet/38846,121,,,
entity/text/news/tweet/38846,30,,,
entity/text/news/tweet/38871,20,,,
entity/text/news/tweet/38871,24,,,
entity/text/news/tweet/38871,9,,,
entity/text/news/tweet/38871,170,,,
entity/text/news/tweet/38871,23,,,
entity/text/news/tweet/38871,17,,,
entity/text/news/tweet/38901,-3,,,
entity/text/news/tweet/38901,77,,,
entity/text/news/tweet/38901,17,,,
entity/text/news/tweet/38901,16,,,
entity/text/news/tweet/38901,9,,,
entity/text/news/tweet/38901,1,,,
entity/text/news/tweet/38901,24,,,
entity/text/news/tweet/38901,18,,,
entity/text/news/tweet/38912,16,,,
entity/text/news/tweet/38912,132,,,
entity/text/news/tweet/38912,13,,,
entity/text/news/tweet/38912,8,,,
entity/text/news/tweet/38923,4,,,
entity/text/news/tweet/38923,20,,,
entity/text/news/tweet/38923,10,,,
entity/text/news/tweet/38923,7,,,
entity/text/news/tweet/38923,7,,,
entity/text/news/tweet/38923,143,,,
entity/text/news/tweet/38931,10,,,
entity/text/news/tweet/38931,18,,,
entity/text/news/tweet/38931,9,,,
entity/text/news/tweet/38931,6,,,
entity/text/news/tweet/38931,10,,,
entity/text/news/tweet/38931,0,,,
entity/text/news/tweet/38932,-8,,,
entity/text/news/tweet/38932,-1,,,
entity/text/news/tweet/38932,-6,,,
entity/text/news/tweet/38932,-1,,,
entity/text/news/tweet/38932,6,,,
entity/text/news/tweet/38932,-4,,,
entity/text/news/tweet/38932,22,,,
entity/text/news/tweet/38932,-4,,,
entity/text/news/tweet/38966,4,,,
entity/text/news/tweet/38966,26,,,
entity/text/news/tweet/38966,23,,,
entity/text/news/tweet/38966,23,,,
entity/text/news/tweet/38966,25,,,
entity/text/news/tweet/38966,109,,,
entity/text/news/tweet/38966,16,,,
entity/text/news/tweet/38975,16,,,
entity/text/news/tweet/38975,9,,,
entity/text/news/tweet/38975,13,,,
entity/text/news/tweet/38975,4,,,
entity/text/news/tweet/38975,20,,,
entity/text/news/tweet/38975,33,,,
entity/text/news/tweet/38979,64,,,
entity/text/news/tweet/38979,79,,,
entity/text/news/tweet/38979,15,,,
entity/text/news/tweet/38979,8,,,
