_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,clickedforval,ev0a,ev0b,ev1a,ev1b,ev2a,ev2b,ev3a,ev3b,ev4a,ev4b,ev5a,ev5b,ev6a,ev6b,ev7a,ev7b,ev8a,ev8b,event0,event1,event2,event3,event4,event5,event6,event7,event8,eventb0,eventb1,eventb2,eventb3,eventb4,eventb5,eventb6,eventb7,eventb8,forvalidation,selectedforval,tweet1irrelevant,tweet1isgreyed,tweet1novel,tweet2irrelevant,tweet2isgreyed,tweet2novel,tweetsequal,orig__golden,author1,author2,input,ptid1,ptid2,seedindex1,seedindex2,text1,text2,tweet1date,tweet1irrelevant_gold,tweet1irrelevant_gold_reason,tweet2date,tweet2irrelevant_gold,tweet2irrelevant_gold_reason
776260972,8/23/2015 01:37:38,false,1719088457,,8/23/2015 01:37:03,false,instagc,1,22166359,CAN,BC,Surrey,75.155.223.94,true,6,,7,,10,,16,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,645,entity/text/news/tweet/38645,entity/text/news/tweet/38778,1203tid015,1203tid037,@DavidBooker25: #THRILLER YAKUZA'S REVENGE What if whaling resumed illegally around Maui the mating waters of the humpback whales?,@museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.,Thu Mar 12 12:28:10 +0000 2015,,,Thu Mar 12 22:47:50 +0000 2015,,
776260972,8/23/2015 03:37:18,false,1719129601,,8/23/2015 03:36:54,false,elite,1,29216552,USA,,,172.164.27.155,true,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,645,entity/text/news/tweet/38645,entity/text/news/tweet/38778,1203tid015,1203tid037,@DavidBooker25: #THRILLER YAKUZA'S REVENGE What if whaling resumed illegally around Maui the mating waters of the humpback whales?,@museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.,Thu Mar 12 12:28:10 +0000 2015,,,Thu Mar 12 22:47:50 +0000 2015,,
776260972,8/23/2015 03:49:12,false,1719135853,,8/23/2015 03:48:47,false,tremorgames,1,32916723,USA,MA,Cambridge,70.192.13.121,true,17,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,645,entity/text/news/tweet/38645,entity/text/news/tweet/38778,1203tid015,1203tid037,@DavidBooker25: #THRILLER YAKUZA'S REVENGE What if whaling resumed illegally around Maui the mating waters of the humpback whales?,@museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.,Thu Mar 12 12:28:10 +0000 2015,,,Thu Mar 12 22:47:50 +0000 2015,,
776260972,8/23/2015 04:03:20,false,1719139261,,8/23/2015 04:02:43,false,neodev,1,31827582,USA,CA,Torrance,66.171.228.169,true,9,14,7,7,8,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,645,entity/text/news/tweet/38645,entity/text/news/tweet/38778,1203tid015,1203tid037,@DavidBooker25: #THRILLER YAKUZA'S REVENGE What if whaling resumed illegally around Maui the mating waters of the humpback whales?,@museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.,Thu Mar 12 12:28:10 +0000 2015,,,Thu Mar 12 22:47:50 +0000 2015,,
776260972,8/23/2015 04:05:40,false,1719139493,,8/23/2015 04:04:46,false,neodev,1,28513920,USA,CA,Los Angeles,162.217.248.103,false,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,true,true,false,false,,,,645,entity/text/news/tweet/38645,entity/text/news/tweet/38778,1203tid015,1203tid037,@DavidBooker25: #THRILLER YAKUZA'S REVENGE What if whaling resumed illegally around Maui the mating waters of the humpback whales?,@museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.,Thu Mar 12 12:28:10 +0000 2015,,,Thu Mar 12 22:47:50 +0000 2015,,
776260973,8/22/2015 22:41:33,false,1719053696,,8/22/2015 22:40:37,false,listia,1,33386576,USA,CA,Murrieta,23.240.67.253,true,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,646,entity/text/news/tweet/38908,entity/text/news/tweet/38778,1203tid016,1203tid037,@WhySharksMatter: World's Whaling Slaughter Tallied at 3 Million  #feedly,@museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.,Thu Mar 12 14:02:00 +0000 2015,,,Thu Mar 12 22:47:50 +0000 2015,,
776260973,8/22/2015 22:42:31,false,1719053886,,8/22/2015 22:41:51,false,instagc,1,30326470,USA,CA,Santee,99.44.37.73,true,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,646,entity/text/news/tweet/38908,entity/text/news/tweet/38778,1203tid016,1203tid037,@WhySharksMatter: World's Whaling Slaughter Tallied at 3 Million  #feedly,@museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.,Thu Mar 12 14:02:00 +0000 2015,,,Thu Mar 12 22:47:50 +0000 2015,,
776260973,8/22/2015 22:45:03,false,1719054385,,8/22/2015 22:44:14,false,instagc,0.9167,32352104,USA,ME,Bangor,74.75.63.81,true,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,646,entity/text/news/tweet/38908,entity/text/news/tweet/38778,1203tid016,1203tid037,@WhySharksMatter: World's Whaling Slaughter Tallied at 3 Million  #feedly,@museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.,Thu Mar 12 14:02:00 +0000 2015,,,Thu Mar 12 22:47:50 +0000 2015,,
776260973,8/22/2015 23:13:25,false,1719059912,,8/22/2015 23:12:45,false,neodev,1,11382239,AUS,2,Strathfield,60.241.129.81,true,1,6,2,14,3,,4,,6,,7,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,646,entity/text/news/tweet/38908,entity/text/news/tweet/38778,1203tid016,1203tid037,@WhySharksMatter: World's Whaling Slaughter Tallied at 3 Million  #feedly,@museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.,Thu Mar 12 14:02:00 +0000 2015,,,Thu Mar 12 22:47:50 +0000 2015,,
776260973,8/22/2015 23:16:36,false,1719060694,,8/22/2015 23:15:56,false,clixsense,1,14353703,USA,IA,Cedar Rapids,173.18.40.82,true,1,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,646,entity/text/news/tweet/38908,entity/text/news/tweet/38778,1203tid016,1203tid037,@WhySharksMatter: World's Whaling Slaughter Tallied at 3 Million  #feedly,@museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.,Thu Mar 12 14:02:00 +0000 2015,,,Thu Mar 12 22:47:50 +0000 2015,,
776260973,8/22/2015 23:38:35,false,1719064869,,8/22/2015 23:38:13,false,prodege,1,3587109,CAN,NS,Sydney,142.166.194.121,true,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,646,entity/text/news/tweet/38908,entity/text/news/tweet/38778,1203tid016,1203tid037,@WhySharksMatter: World's Whaling Slaughter Tallied at 3 Million  #feedly,@museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.,Thu Mar 12 14:02:00 +0000 2015,,,Thu Mar 12 22:47:50 +0000 2015,,
776260973,8/22/2015 23:39:08,false,1719064935,,8/22/2015 23:38:05,false,clixsense,1,29155723,GBR,I2,Manchester,89.242.221.179,true,2,4,3,6,4,12,6,13,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,646,entity/text/news/tweet/38908,entity/text/news/tweet/38778,1203tid016,1203tid037,@WhySharksMatter: World's Whaling Slaughter Tallied at 3 Million  #feedly,@museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.,Thu Mar 12 14:02:00 +0000 2015,,,Thu Mar 12 22:47:50 +0000 2015,,
776260973,8/22/2015 23:42:19,false,1719065657,,8/22/2015 23:41:59,false,prodege,1,2143114,CAN,BC,Vancouver,24.85.153.181,true,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,646,entity/text/news/tweet/38908,entity/text/news/tweet/38778,1203tid016,1203tid037,@WhySharksMatter: World's Whaling Slaughter Tallied at 3 Million  #feedly,@museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.,Thu Mar 12 14:02:00 +0000 2015,,,Thu Mar 12 22:47:50 +0000 2015,,
776260973,8/22/2015 23:46:04,false,1719066235,,8/22/2015 23:44:32,false,instagc,1,31184650,USA,IA,Mason City,173.26.179.94,true,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,646,entity/text/news/tweet/38908,entity/text/news/tweet/38778,1203tid016,1203tid037,@WhySharksMatter: World's Whaling Slaughter Tallied at 3 Million  #feedly,@museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.,Thu Mar 12 14:02:00 +0000 2015,,,Thu Mar 12 22:47:50 +0000 2015,,
776260973,8/23/2015 00:15:16,false,1719071625,,8/23/2015 00:13:58,false,prodege,1,29849805,GBR,Z1,Swansea,82.1.37.235,true,2,6,3,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,646,entity/text/news/tweet/38908,entity/text/news/tweet/38778,1203tid016,1203tid037,@WhySharksMatter: World's Whaling Slaughter Tallied at 3 Million  #feedly,@museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.,Thu Mar 12 14:02:00 +0000 2015,,,Thu Mar 12 22:47:50 +0000 2015,,
776260973,8/23/2015 00:26:14,false,1719073586,,8/23/2015 00:24:42,false,instagc,1,14086483,USA,CT,Groton,67.231.70.236,true,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,646,entity/text/news/tweet/38908,entity/text/news/tweet/38778,1203tid016,1203tid037,@WhySharksMatter: World's Whaling Slaughter Tallied at 3 Million  #feedly,@museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.,Thu Mar 12 14:02:00 +0000 2015,,,Thu Mar 12 22:47:50 +0000 2015,,
776260973,8/23/2015 00:30:09,false,1719074325,,8/23/2015 00:27:38,false,instagc,1,28524232,CAN,ON,Scarborough,99.244.116.246,true,1,,2,,3,,6,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,646,entity/text/news/tweet/38908,entity/text/news/tweet/38778,1203tid016,1203tid037,@WhySharksMatter: World's Whaling Slaughter Tallied at 3 Million  #feedly,@museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.,Thu Mar 12 14:02:00 +0000 2015,,,Thu Mar 12 22:47:50 +0000 2015,,
776260973,8/23/2015 00:34:32,false,1719074994,,8/23/2015 00:33:20,false,elite,1,29216801,USA,,,172.162.6.12,true,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,646,entity/text/news/tweet/38908,entity/text/news/tweet/38778,1203tid016,1203tid037,@WhySharksMatter: World's Whaling Slaughter Tallied at 3 Million  #feedly,@museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.,Thu Mar 12 14:02:00 +0000 2015,,,Thu Mar 12 22:47:50 +0000 2015,,
776260973,8/23/2015 01:05:04,false,1719080435,,8/23/2015 01:04:37,false,tremorgames,1,31906954,USA,MA,Revere,73.219.221.249,true,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,646,entity/text/news/tweet/38908,entity/text/news/tweet/38778,1203tid016,1203tid037,@WhySharksMatter: World's Whaling Slaughter Tallied at 3 Million  #feedly,@museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.,Thu Mar 12 14:02:00 +0000 2015,,,Thu Mar 12 22:47:50 +0000 2015,,
776260973,8/23/2015 01:33:51,false,1719085639,,8/23/2015 01:32:40,false,prodege,1,33565158,USA,OK,Woodward,107.142.162.102,true,2,,3,,6,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,646,entity/text/news/tweet/38908,entity/text/news/tweet/38778,1203tid016,1203tid037,@WhySharksMatter: World's Whaling Slaughter Tallied at 3 Million  #feedly,@museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.,Thu Mar 12 14:02:00 +0000 2015,,,Thu Mar 12 22:47:50 +0000 2015,,
776260974,8/22/2015 21:13:48,false,1719033398,,8/22/2015 21:13:06,false,bitcoinget,1,31256687,USA,NY,Brooklyn,24.146.181.193,true,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,648,entity/text/news/tweet/38650,entity/text/news/tweet/38778,1203tid018,1203tid037,@jumpingGrendel the whaling is the hardest part #mobydick,@museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.,Thu Mar 12 14:35:33 +0000 2015,,,Thu Mar 12 22:47:50 +0000 2015,,
776260974,8/22/2015 21:14:25,false,1719033581,,8/22/2015 21:13:52,false,instagc,1,19913374,CAN,ON,Woodbridge,174.112.153.114,true,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,648,entity/text/news/tweet/38650,entity/text/news/tweet/38778,1203tid018,1203tid037,@jumpingGrendel the whaling is the hardest part #mobydick,@museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.,Thu Mar 12 14:35:33 +0000 2015,,,Thu Mar 12 22:47:50 +0000 2015,,
776260974,8/22/2015 21:25:36,false,1719036852,,8/22/2015 21:25:05,false,neodev,0.9167,18990100,CAN,BC,Surrey,154.20.25.100,true,2,14,,13,,12,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,true,false,,,,648,entity/text/news/tweet/38650,entity/text/news/tweet/38778,1203tid018,1203tid037,@jumpingGrendel the whaling is the hardest part #mobydick,@museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.,Thu Mar 12 14:35:33 +0000 2015,,,Thu Mar 12 22:47:50 +0000 2015,,
776260974,8/22/2015 21:32:19,false,1719038570,,8/22/2015 21:29:40,false,points4rewards,1,20113482,USA,PA,Harrisburg,204.14.14.230,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,false,true,true,false,false,false,false,false,,,,648,entity/text/news/tweet/38650,entity/text/news/tweet/38778,1203tid018,1203tid037,@jumpingGrendel the whaling is the hardest part #mobydick,@museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.,Thu Mar 12 14:35:33 +0000 2015,,,Thu Mar 12 22:47:50 +0000 2015,,
776260974,8/22/2015 21:53:42,false,1719043044,,8/22/2015 21:52:33,false,instagc,1,23503585,CAN,SK,Regina,207.47.150.217,true,0,4,2,5,3,6,5,7,6,8,,14,,11,,12,,13,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,648,entity/text/news/tweet/38650,entity/text/news/tweet/38778,1203tid018,1203tid037,@jumpingGrendel the whaling is the hardest part #mobydick,@museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.,Thu Mar 12 14:35:33 +0000 2015,,,Thu Mar 12 22:47:50 +0000 2015,,
776260974,8/22/2015 22:07:10,false,1719046847,,8/22/2015 22:06:47,false,elite,1,32292681,USA,CA,San Jose,50.118.172.54,true,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,648,entity/text/news/tweet/38650,entity/text/news/tweet/38778,1203tid018,1203tid037,@jumpingGrendel the whaling is the hardest part #mobydick,@museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.,Thu Mar 12 14:35:33 +0000 2015,,,Thu Mar 12 22:47:50 +0000 2015,,
776260974,8/22/2015 22:07:21,false,1719046926,,8/22/2015 22:06:57,false,prodege,1,28103910,GBR,K3,Peterborough,90.208.151.209,true,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,648,entity/text/news/tweet/38650,entity/text/news/tweet/38778,1203tid018,1203tid037,@jumpingGrendel the whaling is the hardest part #mobydick,@museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.,Thu Mar 12 14:35:33 +0000 2015,,,Thu Mar 12 22:47:50 +0000 2015,,
776260974,8/22/2015 22:13:48,false,1719048370,,8/22/2015 22:13:18,false,tremorgames,1,24449707,CAN,QC,Laval,96.20.14.148,true,2,14,,8,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,true,false,,,,648,entity/text/news/tweet/38650,entity/text/news/tweet/38778,1203tid018,1203tid037,@jumpingGrendel the whaling is the hardest part #mobydick,@museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.,Thu Mar 12 14:35:33 +0000 2015,,,Thu Mar 12 22:47:50 +0000 2015,,
776260974,8/22/2015 22:21:13,false,1719049706,,8/22/2015 22:19:24,false,instagc,1,20043586,USA,NY,Gansevoort,67.248.253.125,true,2,11,4,13,5,12,6,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,648,entity/text/news/tweet/38650,entity/text/news/tweet/38778,1203tid018,1203tid037,@jumpingGrendel the whaling is the hardest part #mobydick,@museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.,Thu Mar 12 14:35:33 +0000 2015,,,Thu Mar 12 22:47:50 +0000 2015,,
776260974,8/22/2015 22:22:09,false,1719049908,,8/22/2015 22:18:11,false,neodev,1,20929875,USA,FL,West Palm Beach,172.56.26.45,true,0,2,2,4,4,14,5,6,6,8,7,10,,11,,12,,13,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,648,entity/text/news/tweet/38650,entity/text/news/tweet/38778,1203tid018,1203tid037,@jumpingGrendel the whaling is the hardest part #mobydick,@museofhistory: @GayPatriot @JohnEkdahl I volunteered with ORCA in Boston &amp; now I'm all for whaling.,Thu Mar 12 14:35:33 +0000 2015,,,Thu Mar 12 22:47:50 +0000 2015,,
