_unit_id,_id,_worker_id,clickedforval,ev0a,ev0b,ev1a,ev1b,ev2a,ev2b,ev3a,ev3b,ev4a,ev4b,ev5a,ev5b,ev6a,ev6b,ev7a,ev7b,ev8a,ev8b,selectedforval,tweet1irrelevant,tweet1isgreyed,tweet1novel,tweet2irrelevant,tweet2isgreyed,tweet2novel,tweetsequal,ptid1,ptid2,seedindex1,seedindex2,text1,text2
771206029,1712230211,25257275,true,11,15,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38789,entity/text/news/tweet/38853,0903tid001,0903tid003,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling
771206029,1712230474,27934334,true,8,5,9,7,10,8,11,9,,10,,11,,15,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38789,entity/text/news/tweet/38853,0903tid001,0903tid003,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling
771206029,1712236044,15439740,true,0,5,1,6,2,7,3,8,4,9,5,10,,11,,12,,13,true,false,false,false,false,false,false,true,entity/text/news/tweet/38789,entity/text/news/tweet/38853,0903tid001,0903tid003,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling
771206029,1712236479,21490235,true,5,15,11,,,,,,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38789,entity/text/news/tweet/38853,0903tid001,0903tid003,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling
771206029,1712241889,31304413,true,5,15,11,11,10,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38789,entity/text/news/tweet/38853,0903tid001,0903tid003,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling
771206030,1712169079,33294824,true,0,2,11,,,,,,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38789,entity/text/news/tweet/38910,0903tid001,0903tid004,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. 
771206030,1712171140,13581319,true,,4,,5,,6,,11,,12,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38789,entity/text/news/tweet/38910,0903tid001,0903tid004,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. 
771206030,1712184356,31065274,true,0,1,3,2,4,0,5,3,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38789,entity/text/news/tweet/38910,0903tid001,0903tid004,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. 
771206030,1712188874,18990100,true,0,1,3,2,4,5,5,6,7,11,8,12,10,7,11,14,,15,true,false,false,false,false,false,true,false,entity/text/news/tweet/38789,entity/text/news/tweet/38910,0903tid001,0903tid004,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. 
771206030,1712189440,33453357,true,5,2,11,,,,,,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38789,entity/text/news/tweet/38910,0903tid001,0903tid004,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. 
771206030,1712196649,33903622,true,3,1,4,2,5,3,0,5,7,6,8,15,10,11,11,12,,14,true,false,false,false,false,false,false,true,entity/text/news/tweet/38789,entity/text/news/tweet/38910,0903tid001,0903tid004,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. 
771206030,1712207449,20113482,true,7,1,8,2,9,3,10,14,11,15,,NA,,11,,12,,13,true,false,false,false,false,false,true,false,entity/text/news/tweet/38789,entity/text/news/tweet/38910,0903tid001,0903tid004,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. 
771206030,1712218132,9653950,true,0,0,1,1,2,2,3,3,4,,5,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38789,entity/text/news/tweet/38910,0903tid001,0903tid004,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. 
771206030,1712223256,33467170,true,,2,,,,,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38789,entity/text/news/tweet/38910,0903tid001,0903tid004,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. 
771206030,1712228186,32352104,true,5,2,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38789,entity/text/news/tweet/38910,0903tid001,0903tid004,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. 
771206030,1712229946,32053642,true,0,2,4,11,5,12,10,14,11,15,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38789,entity/text/news/tweet/38910,0903tid001,0903tid004,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. 
771206030,1712230157,25257275,true,11,2,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38789,entity/text/news/tweet/38910,0903tid001,0903tid004,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. 
771206030,1712230357,27934334,true,,1,,2,,4,,6,,7,,11,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38789,entity/text/news/tweet/38910,0903tid001,0903tid004,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. 
771206030,1712235756,15439740,true,0,5,1,4,2,6,3,7,4,8,5,9,,10,,11,,12,true,false,false,false,false,false,false,true,entity/text/news/tweet/38789,entity/text/news/tweet/38910,0903tid001,0903tid004,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. 
771206030,1712236327,21490235,true,5,2,11,,,,,,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38789,entity/text/news/tweet/38910,0903tid001,0903tid004,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. 
771206031,1712169327,33294824,true,10,7,0,,11,,,,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38789,entity/text/news/tweet/38935,0903tid001,0903tid005,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,#California blue whales have bounced back since whaling era:  #goodnews #greennews #treehugger #environment #green
771206031,1712171465,13581319,true,,1,,2,,5,,4,,6,,8,,7,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38789,entity/text/news/tweet/38935,0903tid001,0903tid005,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,#California blue whales have bounced back since whaling era:  #goodnews #greennews #treehugger #environment #green
771206031,1712184637,31065274,true,0,0,4,1,3,2,5,4,,5,,6,,7,,8,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38789,entity/text/news/tweet/38935,0903tid001,0903tid005,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,#California blue whales have bounced back since whaling era:  #goodnews #greennews #treehugger #environment #green
771206031,1712189286,18990100,true,4,0,0,1,5,2,7,4,8,5,10,6,11,7,,8,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38789,entity/text/news/tweet/38935,0903tid001,0903tid005,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,#California blue whales have bounced back since whaling era:  #goodnews #greennews #treehugger #environment #green
771206031,1712189787,33453357,true,5,2,11,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38789,entity/text/news/tweet/38935,0903tid001,0903tid005,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,#California blue whales have bounced back since whaling era:  #goodnews #greennews #treehugger #environment #green
771206031,1712196976,33903622,true,0,0,1,1,4,2,3,7,5,8,8,,7,,10,,11,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38789,entity/text/news/tweet/38935,0903tid001,0903tid005,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,#California blue whales have bounced back since whaling era:  #goodnews #greennews #treehugger #environment #green
771206031,1712218282,9653950,true,0,0,1,1,3,2,2,3,4,4,5,5,,6,,7,,8,true,false,false,false,false,false,true,false,entity/text/news/tweet/38789,entity/text/news/tweet/38935,0903tid001,0903tid005,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,#California blue whales have bounced back since whaling era:  #goodnews #greennews #treehugger #environment #green
771206031,1712228414,32352104,true,5,2,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38789,entity/text/news/tweet/38935,0903tid001,0903tid005,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,#California blue whales have bounced back since whaling era:  #goodnews #greennews #treehugger #environment #green
771206031,1712230530,27934334,true,,0,,1,,2,,3,,4,,5,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38789,entity/text/news/tweet/38935,0903tid001,0903tid005,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,#California blue whales have bounced back since whaling era:  #goodnews #greennews #treehugger #environment #green
771206031,1712236175,15439740,true,0,0,1,1,2,2,3,3,4,4,5,5,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38789,entity/text/news/tweet/38935,0903tid001,0903tid005,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,#California blue whales have bounced back since whaling era:  #goodnews #greennews #treehugger #environment #green
771206031,1712236573,21490235,true,5,2,10,7,,13,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38789,entity/text/news/tweet/38935,0903tid001,0903tid005,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,#California blue whales have bounced back since whaling era:  #goodnews #greennews #treehugger #environment #green
771206031,1712241946,31304413,true,5,2,11,7,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38789,entity/text/news/tweet/38935,0903tid001,0903tid005,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,#California blue whales have bounced back since whaling era:  #goodnews #greennews #treehugger #environment #green
771206031,1712245042,29849805,true,5,0,10,7,11,1,0,2,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38789,entity/text/news/tweet/38935,0903tid001,0903tid005,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,#California blue whales have bounced back since whaling era:  #goodnews #greennews #treehugger #environment #green
771206031,1712245722,4711962,true,11,7,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38789,entity/text/news/tweet/38935,0903tid001,0903tid005,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,#California blue whales have bounced back since whaling era:  #goodnews #greennews #treehugger #environment #green
771206031,1712248911,20113482,true,0,0,4,1,5,2,10,3,11,4,,5,,6,,7,,8,true,false,false,false,false,false,true,false,entity/text/news/tweet/38789,entity/text/news/tweet/38935,0903tid001,0903tid005,#Japan needs to stop killing #Whales. The Big Lie Behind Japanese Whaling  ,#California blue whales have bounced back since whaling era:  #goodnews #greennews #treehugger #environment #green
771206032,1712315852,33538351,true,7,5,NA,15,8,11,5,,NA,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38893,entity/text/news/tweet/38853,0903tid002,0903tid003,#IFAW Keeping the pressure on Japan to stop whaling ,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling
771206032,1712324588,19294877,true,1,5,2,15,3,7,4,8,5,9,6,10,7,11,8,12,,14,true,false,false,false,false,false,false,true,entity/text/news/tweet/38893,entity/text/news/tweet/38853,0903tid002,0903tid003,#IFAW Keeping the pressure on Japan to stop whaling ,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling
771206032,1712334744,30901412,true,3,5,5,7,7,11,8,12,,15,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38893,entity/text/news/tweet/38853,0903tid002,0903tid003,#IFAW Keeping the pressure on Japan to stop whaling ,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling
771206032,1712344512,2143114,true,8,,,,,,,,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38893,entity/text/news/tweet/38853,0903tid002,0903tid003,#IFAW Keeping the pressure on Japan to stop whaling ,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling
771206032,1712346651,24449707,true,7,9,8,10,5,11,,14,,15,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38893,entity/text/news/tweet/38853,0903tid002,0903tid003,#IFAW Keeping the pressure on Japan to stop whaling ,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling
771206032,1712351561,31670127,true,8,14,,15,,,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38893,entity/text/news/tweet/38853,0903tid002,0903tid003,#IFAW Keeping the pressure on Japan to stop whaling ,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling
771206032,1712393114,21665495,true,8,15,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38893,entity/text/news/tweet/38853,0903tid002,0903tid003,#IFAW Keeping the pressure on Japan to stop whaling ,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling
771206032,1712428707,31184650,true,8,15,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38893,entity/text/news/tweet/38853,0903tid002,0903tid003,#IFAW Keeping the pressure on Japan to stop whaling ,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling
771206032,1712435704,16101132,true,,8,,9,,10,,11,,12,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38893,entity/text/news/tweet/38853,0903tid002,0903tid003,#IFAW Keeping the pressure on Japan to stop whaling ,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling
771206032,1712438664,22141613,false,,,,,,,,,,,,,,,,,,,false,true,true,false,false,false,false,false,entity/text/news/tweet/38893,entity/text/news/tweet/38853,0903tid002,0903tid003,#IFAW Keeping the pressure on Japan to stop whaling ,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling
771206032,1712442359,31443509,true,,10,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38893,entity/text/news/tweet/38853,0903tid002,0903tid003,#IFAW Keeping the pressure on Japan to stop whaling ,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling
771206032,1712442481,33271440,false,,,,,,,,,,,,,,,,,,,false,false,false,false,true,true,false,false,entity/text/news/tweet/38893,entity/text/news/tweet/38853,0903tid002,0903tid003,#IFAW Keeping the pressure on Japan to stop whaling ,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling
771206032,1712451227,33903622,true,1,7,3,5,5,8,7,9,8,11,,12,,14,,15,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38893,entity/text/news/tweet/38853,0903tid002,0903tid003,#IFAW Keeping the pressure on Japan to stop whaling ,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling
771206032,1712457407,23503585,true,1,5,3,7,4,15,5,9,6,10,7,11,8,12,,13,,14,true,false,false,false,false,false,false,true,entity/text/news/tweet/38893,entity/text/news/tweet/38853,0903tid002,0903tid003,#IFAW Keeping the pressure on Japan to stop whaling ,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling
771206032,1712469201,6330007,true,7,8,8,9,3,10,4,14,,15,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38893,entity/text/news/tweet/38853,0903tid002,0903tid003,#IFAW Keeping the pressure on Japan to stop whaling ,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling
771206033,1712334958,30901412,true,5,,7,,8,,,,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38893,entity/text/news/tweet/38910,0903tid002,0903tid004,#IFAW Keeping the pressure on Japan to stop whaling ,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. 
771206033,1712346693,2143114,true,8,,,,,,,,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38893,entity/text/news/tweet/38910,0903tid002,0903tid004,#IFAW Keeping the pressure on Japan to stop whaling ,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. 
771206033,1712352500,31670127,true,8,2,,,,,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38893,entity/text/news/tweet/38910,0903tid002,0903tid004,#IFAW Keeping the pressure on Japan to stop whaling ,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. 
771206033,1712394238,21665495,true,8,2,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38893,entity/text/news/tweet/38910,0903tid002,0903tid004,#IFAW Keeping the pressure on Japan to stop whaling ,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. 
771206033,1712429884,31184650,true,8,2,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38893,entity/text/news/tweet/38910,0903tid002,0903tid004,#IFAW Keeping the pressure on Japan to stop whaling ,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. 
771206033,1712436077,16101132,true,,2,,3,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38893,entity/text/news/tweet/38910,0903tid002,0903tid004,#IFAW Keeping the pressure on Japan to stop whaling ,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. 
771206033,1712438842,22141613,false,,,,,,,,,,,,,,,,,,,false,true,true,false,false,false,false,false,entity/text/news/tweet/38893,entity/text/news/tweet/38910,0903tid002,0903tid004,#IFAW Keeping the pressure on Japan to stop whaling ,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. 
771206033,1712442740,31443509,true,,15,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38893,entity/text/news/tweet/38910,0903tid002,0903tid004,#IFAW Keeping the pressure on Japan to stop whaling ,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. 
771206033,1712442911,33271440,false,,,,,,,,,,,,,,,,,,,false,true,true,false,false,false,false,false,entity/text/news/tweet/38893,entity/text/news/tweet/38910,0903tid002,0903tid004,#IFAW Keeping the pressure on Japan to stop whaling ,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. 
771206033,1712459407,23503585,true,0,4,1,5,3,6,4,7,5,13,6,14,7,15,8,11,,12,true,false,false,false,false,false,false,true,entity/text/news/tweet/38893,entity/text/news/tweet/38910,0903tid002,0903tid004,#IFAW Keeping the pressure on Japan to stop whaling ,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. 
771206033,1712469893,6330007,true,7,1,8,2,,3,,4,,6,,7,,11,,12,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38893,entity/text/news/tweet/38910,0903tid002,0903tid004,#IFAW Keeping the pressure on Japan to stop whaling ,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. 
771206033,1712471642,34053021,true,0,1,1,2,3,3,5,5,7,6,8,7,,11,,12,,14,true,false,false,true,false,false,false,false,entity/text/news/tweet/38893,entity/text/news/tweet/38910,0903tid002,0903tid004,#IFAW Keeping the pressure on Japan to stop whaling ,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. 
771206033,1712481240,31695021,true,3,1,5,2,7,3,8,,0,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38893,entity/text/news/tweet/38910,0903tid002,0903tid004,#IFAW Keeping the pressure on Japan to stop whaling ,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. 
771206033,1712496783,29209955,true,8,2,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38893,entity/text/news/tweet/38910,0903tid002,0903tid004,#IFAW Keeping the pressure on Japan to stop whaling ,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. 
771206033,1712505471,9653950,true,1,0,2,1,3,2,4,3,5,,6,,7,,8,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38893,entity/text/news/tweet/38910,0903tid002,0903tid004,#IFAW Keeping the pressure on Japan to stop whaling ,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. 
771206034,1712242643,31304413,true,8,2,,7,,,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38893,entity/text/news/tweet/38935,0903tid002,0903tid005,#IFAW Keeping the pressure on Japan to stop whaling ,#California blue whales have bounced back since whaling era:  #goodnews #greennews #treehugger #environment #green
771206034,1712246139,4711962,true,8,7,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38893,entity/text/news/tweet/38935,0903tid002,0903tid005,#IFAW Keeping the pressure on Japan to stop whaling ,#California blue whales have bounced back since whaling era:  #goodnews #greennews #treehugger #environment #green
771206034,1712253145,15577915,true,,1,,2,,4,,5,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38893,entity/text/news/tweet/38935,0903tid002,0903tid005,#IFAW Keeping the pressure on Japan to stop whaling ,#California blue whales have bounced back since whaling era:  #goodnews #greennews #treehugger #environment #green
771206034,1712268515,33725995,true,5,6,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38893,entity/text/news/tweet/38935,0903tid002,0903tid005,#IFAW Keeping the pressure on Japan to stop whaling ,#California blue whales have bounced back since whaling era:  #goodnews #greennews #treehugger #environment #green
771206034,1712270851,33721948,true,8,2,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38893,entity/text/news/tweet/38935,0903tid002,0903tid005,#IFAW Keeping the pressure on Japan to stop whaling ,#California blue whales have bounced back since whaling era:  #goodnews #greennews #treehugger #environment #green
771206034,1712283087,30137403,true,1,0,3,1,5,2,7,4,8,5,,6,,7,,8,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38893,entity/text/news/tweet/38935,0903tid002,0903tid005,#IFAW Keeping the pressure on Japan to stop whaling ,#California blue whales have bounced back since whaling era:  #goodnews #greennews #treehugger #environment #green
771206034,1712288967,19302668,true,8,7,5,,,,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38893,entity/text/news/tweet/38935,0903tid002,0903tid005,#IFAW Keeping the pressure on Japan to stop whaling ,#California blue whales have bounced back since whaling era:  #goodnews #greennews #treehugger #environment #green
