_unit_id,_id,_worker_id,clickedforval,ev0a,ev0b,ev1a,ev1b,ev2a,ev2b,ev3a,ev3b,ev4a,ev4b,ev5a,ev5b,ev6a,ev6b,ev7a,ev7b,ev8a,ev8b,selectedforval,tweet1irrelevant,tweet1isgreyed,tweet1novel,tweet2irrelevant,tweet2isgreyed,tweet2novel,tweetsequal,ptid1,ptid2,seedindex1,seedindex2,text1,text2
770686077,1711652626,22141613,false,,,,,,,,,,,,,,,,,,,false,false,false,false,true,true,false,false,entity/text/news/tweet/38667,entity/text/news/tweet/38897,0903tid006,0903tid020,Support whale watching in Iceland and help end whaling ,@SavetheDolphin1 @OrcaSOS Y6 balanced arguments about whaling. #sharedwrite #againstwhaling
770686077,1711698672,18672993,true,2,8,4,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38667,entity/text/news/tweet/38897,0903tid006,0903tid020,Support whale watching in Iceland and help end whaling ,@SavetheDolphin1 @OrcaSOS Y6 balanced arguments about whaling. #sharedwrite #againstwhaling
770686077,1711840910,20043586,true,1,4,0,5,2,6,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38667,entity/text/news/tweet/38897,0903tid006,0903tid020,Support whale watching in Iceland and help end whaling ,@SavetheDolphin1 @OrcaSOS Y6 balanced arguments about whaling. #sharedwrite #againstwhaling
770686077,1711845905,7051387,true,0,2,1,3,2,4,4,5,6,6,8,,7,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38667,entity/text/news/tweet/38897,0903tid006,0903tid020,Support whale watching in Iceland and help end whaling ,@SavetheDolphin1 @OrcaSOS Y6 balanced arguments about whaling. #sharedwrite #againstwhaling
770686077,1711866468,28103910,true,1,6,8,8,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38667,entity/text/news/tweet/38897,0903tid006,0903tid020,Support whale watching in Iceland and help end whaling ,@SavetheDolphin1 @OrcaSOS Y6 balanced arguments about whaling. #sharedwrite #againstwhaling
770686078,1711396673,16101132,false,,,,,,,,,,,,,,,,,,,false,false,false,false,true,true,false,false,entity/text/news/tweet/38667,entity/text/news/tweet/38583,0903tid006,0903tid021,Support whale watching in Iceland and help end whaling ,National Anthems of Great Current Whaling Nations - Greenland - #Tweet4Taiji #TheCove #SeaShepherd
770686078,1711397361,27753923,true,,5,,,,,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38667,entity/text/news/tweet/38583,0903tid006,0903tid021,Support whale watching in Iceland and help end whaling ,National Anthems of Great Current Whaling Nations - Greenland - #Tweet4Taiji #TheCove #SeaShepherd
770686078,1711405632,31184650,true,8,5,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38667,entity/text/news/tweet/38583,0903tid006,0903tid021,Support whale watching in Iceland and help end whaling ,National Anthems of Great Current Whaling Nations - Greenland - #Tweet4Taiji #TheCove #SeaShepherd
770686078,1711406724,32338429,true,1,4,2,5,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38667,entity/text/news/tweet/38583,0903tid006,0903tid021,Support whale watching in Iceland and help end whaling ,National Anthems of Great Current Whaling Nations - Greenland - #Tweet4Taiji #TheCove #SeaShepherd
770686078,1711411073,20312760,true,1,,2,,,,,,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38667,entity/text/news/tweet/38583,0903tid006,0903tid021,Support whale watching in Iceland and help end whaling ,National Anthems of Great Current Whaling Nations - Greenland - #Tweet4Taiji #TheCove #SeaShepherd
770686078,1711420872,33761260,true,1,5,8,10,,11,,12,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38667,entity/text/news/tweet/38583,0903tid006,0903tid021,Support whale watching in Iceland and help end whaling ,National Anthems of Great Current Whaling Nations - Greenland - #Tweet4Taiji #TheCove #SeaShepherd
770686078,1711421106,13581319,true,,3,,4,,5,,6,,8,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38667,entity/text/news/tweet/38583,0903tid006,0903tid021,Support whale watching in Iceland and help end whaling ,National Anthems of Great Current Whaling Nations - Greenland - #Tweet4Taiji #TheCove #SeaShepherd
770686078,1711430264,33939124,true,0,0,1,1,2,2,3,3,4,4,6,5,7,6,8,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38667,entity/text/news/tweet/38583,0903tid006,0903tid021,Support whale watching in Iceland and help end whaling ,National Anthems of Great Current Whaling Nations - Greenland - #Tweet4Taiji #TheCove #SeaShepherd
770686078,1711432116,33903622,true,1,0,2,1,4,4,7,5,8,8,,6,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38667,entity/text/news/tweet/38583,0903tid006,0903tid021,Support whale watching in Iceland and help end whaling ,National Anthems of Great Current Whaling Nations - Greenland - #Tweet4Taiji #TheCove #SeaShepherd
770686078,1711440284,33727304,true,2,5,1,6,4,8,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38667,entity/text/news/tweet/38583,0903tid006,0903tid021,Support whale watching in Iceland and help end whaling ,National Anthems of Great Current Whaling Nations - Greenland - #Tweet4Taiji #TheCove #SeaShepherd
770686078,1711442739,33294824,true,8,10,,5,,,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38667,entity/text/news/tweet/38583,0903tid006,0903tid021,Support whale watching in Iceland and help end whaling ,National Anthems of Great Current Whaling Nations - Greenland - #Tweet4Taiji #TheCove #SeaShepherd
770686078,1711446453,24449707,true,0,3,1,4,2,5,4,6,7,8,8,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38667,entity/text/news/tweet/38583,0903tid006,0903tid021,Support whale watching in Iceland and help end whaling ,National Anthems of Great Current Whaling Nations - Greenland - #Tweet4Taiji #TheCove #SeaShepherd
770686078,1711449950,32987272,true,1,5,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38667,entity/text/news/tweet/38583,0903tid006,0903tid021,Support whale watching in Iceland and help end whaling ,National Anthems of Great Current Whaling Nations - Greenland - #Tweet4Taiji #TheCove #SeaShepherd
770686078,1711458766,19302668,true,NA,5,8,,,,,,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38667,entity/text/news/tweet/38583,0903tid006,0903tid021,Support whale watching in Iceland and help end whaling ,National Anthems of Great Current Whaling Nations - Greenland - #Tweet4Taiji #TheCove #SeaShepherd
770686078,1711460397,33538351,true,8,0,1,10,6,12,,5,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38667,entity/text/news/tweet/38583,0903tid006,0903tid021,Support whale watching in Iceland and help end whaling ,National Anthems of Great Current Whaling Nations - Greenland - #Tweet4Taiji #TheCove #SeaShepherd
770686079,1711397485,27753923,true,4,5,,,,,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38667,entity/text/news/tweet/38807,0903tid006,0903tid022,Support whale watching in Iceland and help end whaling ,National Anthems of Great Current Whaling Nations - Saint Vincent &amp; Grenadines - #Tweet4Taiji #seashepherd
770686079,1711405743,31184650,true,8,5,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38667,entity/text/news/tweet/38807,0903tid006,0903tid022,Support whale watching in Iceland and help end whaling ,National Anthems of Great Current Whaling Nations - Saint Vincent &amp; Grenadines - #Tweet4Taiji #seashepherd
770686079,1711406973,32338429,true,8,5,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38667,entity/text/news/tweet/38807,0903tid006,0903tid022,Support whale watching in Iceland and help end whaling ,National Anthems of Great Current Whaling Nations - Saint Vincent &amp; Grenadines - #Tweet4Taiji #seashepherd
770686079,1711411305,20312760,true,,8,,9,,10,,11,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38667,entity/text/news/tweet/38807,0903tid006,0903tid022,Support whale watching in Iceland and help end whaling ,National Anthems of Great Current Whaling Nations - Saint Vincent &amp; Grenadines - #Tweet4Taiji #seashepherd
770686079,1711421070,33761260,true,8,5,1,13,,14,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38667,entity/text/news/tweet/38807,0903tid006,0903tid022,Support whale watching in Iceland and help end whaling ,National Anthems of Great Current Whaling Nations - Saint Vincent &amp; Grenadines - #Tweet4Taiji #seashepherd
770686079,1711421217,13581319,true,,3,,4,,5,,6,,9,,8,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38667,entity/text/news/tweet/38807,0903tid006,0903tid022,Support whale watching in Iceland and help end whaling ,National Anthems of Great Current Whaling Nations - Saint Vincent &amp; Grenadines - #Tweet4Taiji #seashepherd
770686079,1711430590,33939124,true,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,,8,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38667,entity/text/news/tweet/38807,0903tid006,0903tid022,Support whale watching in Iceland and help end whaling ,National Anthems of Great Current Whaling Nations - Saint Vincent &amp; Grenadines - #Tweet4Taiji #seashepherd
770686079,1711432363,33903622,true,1,0,2,1,4,4,8,5,7,6,,9,,11,,8,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38667,entity/text/news/tweet/38807,0903tid006,0903tid022,Support whale watching in Iceland and help end whaling ,National Anthems of Great Current Whaling Nations - Saint Vincent &amp; Grenadines - #Tweet4Taiji #seashepherd
770686079,1711440642,33727304,true,0,5,1,6,2,8,4,9,,10,,11,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38667,entity/text/news/tweet/38807,0903tid006,0903tid022,Support whale watching in Iceland and help end whaling ,National Anthems of Great Current Whaling Nations - Saint Vincent &amp; Grenadines - #Tweet4Taiji #seashepherd
770686079,1711443484,33294824,true,8,13,,5,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38667,entity/text/news/tweet/38807,0903tid006,0903tid022,Support whale watching in Iceland and help end whaling ,National Anthems of Great Current Whaling Nations - Saint Vincent &amp; Grenadines - #Tweet4Taiji #seashepherd
770686079,1711446748,24449707,true,0,3,1,4,2,5,4,6,7,8,8,9,,10,,11,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38667,entity/text/news/tweet/38807,0903tid006,0903tid022,Support whale watching in Iceland and help end whaling ,National Anthems of Great Current Whaling Nations - Saint Vincent &amp; Grenadines - #Tweet4Taiji #seashepherd
770686079,1711450052,32987272,true,8,,2,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38667,entity/text/news/tweet/38807,0903tid006,0903tid022,Support whale watching in Iceland and help end whaling ,National Anthems of Great Current Whaling Nations - Saint Vincent &amp; Grenadines - #Tweet4Taiji #seashepherd
770686079,1711458898,19302668,true,NA,5,8,,,,,,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38667,entity/text/news/tweet/38807,0903tid006,0903tid022,Support whale watching in Iceland and help end whaling ,National Anthems of Great Current Whaling Nations - Saint Vincent &amp; Grenadines - #Tweet4Taiji #seashepherd
770686079,1711460525,33538351,true,8,0,1,13,,5,,14,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38667,entity/text/news/tweet/38807,0903tid006,0903tid022,Support whale watching in Iceland and help end whaling ,National Anthems of Great Current Whaling Nations - Saint Vincent &amp; Grenadines - #Tweet4Taiji #seashepherd
770686079,1711462363,33793607,true,0,3,1,4,2,5,6,6,7,,8,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38667,entity/text/news/tweet/38807,0903tid006,0903tid022,Support whale watching in Iceland and help end whaling ,National Anthems of Great Current Whaling Nations - Saint Vincent &amp; Grenadines - #Tweet4Taiji #seashepherd
770686080,1712017254,17950689,true,7,0,8,2,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38797,entity/text/news/tweet/38993,0903tid007,0903tid009,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling
770686080,1712141686,33057016,true,7,4,8,6,12,7,13,8,14,10,15,11,,12,,13,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38797,entity/text/news/tweet/38993,0903tid007,0903tid009,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling
770686080,1712158058,33500282,true,,3,,4,,5,,6,,7,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38797,entity/text/news/tweet/38993,0903tid007,0903tid009,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling
770686080,1712171061,31613324,true,6,5,7,6,5,7,,8,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38797,entity/text/news/tweet/38993,0903tid007,0903tid009,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling
770686080,1712182789,31065274,true,5,6,6,7,7,8,8,10,12,12,13,13,14,,15,,2,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38797,entity/text/news/tweet/38993,0903tid007,0903tid009,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling
770686080,1712187834,18990100,true,5,6,6,7,7,12,8,13,12,NA,13,4,14,5,15,8,,10,true,false,false,false,false,false,false,true,entity/text/news/tweet/38797,entity/text/news/tweet/38993,0903tid007,0903tid009,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling
770686080,1712188397,33453357,true,7,13,,6,,,,,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38797,entity/text/news/tweet/38993,0903tid007,0903tid009,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling
770686080,1712220706,22222103,true,5,6,8,7,7,8,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38797,entity/text/news/tweet/38993,0903tid007,0903tid009,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling
770686080,1712226656,32352104,true,7,13,,,,,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38797,entity/text/news/tweet/38993,0903tid007,0903tid009,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling
770686080,1712227006,33467170,true,7,13,,,,,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38797,entity/text/news/tweet/38993,0903tid007,0903tid009,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling
770686080,1712228750,27934334,true,,6,,4,,7,,8,,10,,11,,12,,13,,5,true,false,false,false,false,false,true,false,entity/text/news/tweet/38797,entity/text/news/tweet/38993,0903tid007,0903tid009,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling
770686080,1712229508,32053642,true,7,5,5,8,6,10,,12,,13,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38797,entity/text/news/tweet/38993,0903tid007,0903tid009,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling
770686080,1712229589,25257275,true,7,13,,,,,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38797,entity/text/news/tweet/38993,0903tid007,0903tid009,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling
770686080,1712235219,21490235,true,7,6,,13,,,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38797,entity/text/news/tweet/38993,0903tid007,0903tid009,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling
770686080,1712240902,31304413,true,7,6,,7,,13,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38797,entity/text/news/tweet/38993,0903tid007,0903tid009,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling
770686081,1711396307,16101132,true,5,,6,,7,,8,,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38797,entity/text/news/tweet/38841,0903tid007,0903tid010,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
770686081,1711396589,29849805,true,7,5,8,8,,9,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38797,entity/text/news/tweet/38841,0903tid007,0903tid010,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
770686081,1711397082,27753923,true,7,,8,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38797,entity/text/news/tweet/38841,0903tid007,0903tid010,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
770686081,1711405464,31184650,true,7,9,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38797,entity/text/news/tweet/38841,0903tid007,0903tid010,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
770686081,1711406549,32338429,true,7,8,8,9,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38797,entity/text/news/tweet/38841,0903tid007,0903tid010,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
770686081,1711410711,20312760,true,,8,,9,,,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38797,entity/text/news/tweet/38841,0903tid007,0903tid010,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
770686081,1711420342,33761260,true,7,9,,17,,,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38797,entity/text/news/tweet/38841,0903tid007,0903tid010,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
770686081,1711420820,13581319,true,,2,,5,,7,,8,,9,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38797,entity/text/news/tweet/38841,0903tid007,0903tid010,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
770686081,1711429809,33939124,true,12,2,13,3,5,4,7,5,6,6,8,7,14,8,15,9,,NA,true,false,false,false,false,false,false,true,entity/text/news/tweet/38797,entity/text/news/tweet/38841,0903tid007,0903tid010,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
770686081,1711431670,33903622,true,5,7,7,8,6,9,8,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38797,entity/text/news/tweet/38841,0903tid007,0903tid010,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
770686081,1711439603,33727304,true,,5,,8,,9,,7,,2,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38797,entity/text/news/tweet/38841,0903tid007,0903tid010,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
770686081,1711442366,33294824,true,7,9,,5,,,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38797,entity/text/news/tweet/38841,0903tid007,0903tid010,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
770686081,1711446193,24449707,true,5,2,6,4,7,5,8,7,,8,,9,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38797,entity/text/news/tweet/38841,0903tid007,0903tid010,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
770686081,1711449825,32987272,true,7,9,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38797,entity/text/news/tweet/38841,0903tid007,0903tid010,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
770686081,1711458438,19302668,true,7,9,,5,,,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38797,entity/text/news/tweet/38841,0903tid007,0903tid010,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
770686082,1711460629,33538351,true,7,0,8,5,,13,,11,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38797,entity/text/news/tweet/38920,0903tid007,0903tid011,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd
770686082,1711462574,33793607,true,6,3,7,4,8,5,,6,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38797,entity/text/news/tweet/38920,0903tid007,0903tid011,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd
770686082,1711466613,31304413,true,7,5,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38797,entity/text/news/tweet/38920,0903tid007,0903tid011,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd
770686082,1711468850,9653950,true,5,0,6,1,7,2,8,3,12,4,13,5,14,6,15,8,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38797,entity/text/news/tweet/38920,0903tid007,0903tid011,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd
770686082,1711477318,20113482,true,5,4,6,5,7,8,8,6,12,,13,,14,,15,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38797,entity/text/news/tweet/38920,0903tid007,0903tid011,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd
770686082,1711480061,21665495,true,7,5,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38797,entity/text/news/tweet/38920,0903tid007,0903tid011,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd
