worker_ID,tweet_ID,more_novel,equally_novel,non_highlighted,irrational
33467170,entity/text/news/tweet/38893,0,1,0,0
22535866,entity/text/news/tweet/38893,0,0,0,0
30901412,entity/text/news/tweet/38893,1,0,0,0
4711962,entity/text/news/tweet/38893,0,1,0,0
6344072,entity/text/news/tweet/38893,0,1,0,0
3587109,entity/text/news/tweet/38893,0,1,0,0
33721948,entity/text/news/tweet/38893,0,1,0,0
29849805,entity/text/news/tweet/38893,0,0,0,0
33793607,entity/text/news/tweet/38893,0,1,0,0
31304413,entity/text/news/tweet/38893,0,0,0,0
9653950,entity/text/news/tweet/38893,0,0,0,0
20113482,entity/text/news/tweet/38893,0,0,0,0
21665495,entity/text/news/tweet/38893,0,1,0,0
33565158,entity/text/news/tweet/38893,0,0,1,0
2143114,entity/text/news/tweet/38893,1,0,0,0
23503585,entity/text/news/tweet/38893,0,1,0,0
19294877,entity/text/news/tweet/38893,0,0,1,0
4688131,entity/text/news/tweet/38893,0,0,1,0
22141613,entity/text/news/tweet/38893,0,0,1,0
18672993,entity/text/news/tweet/38893,0,1,0,0
20043586,entity/text/news/tweet/38893,0,0,0,0
7051387,entity/text/news/tweet/38893,0,0,0,0
28103910,entity/text/news/tweet/38893,0,1,0,0
33500282,entity/text/news/tweet/38893,0,0,1,0
31613324,entity/text/news/tweet/38893,0,1,0,0
31065274,entity/text/news/tweet/38893,1,0,0,0
18990100,entity/text/news/tweet/38893,1,0,0,0
33453357,entity/text/news/tweet/38893,0,1,0,0
22222103,entity/text/news/tweet/38893,0,1,0,0
32352104,entity/text/news/tweet/38893,0,1,0,0
27934334,entity/text/news/tweet/38893,0,1,0,0
13581319,entity/text/news/tweet/38893,1,0,0,0
29849805,entity/text/news/tweet/38893,1,0,0,0
4711962,entity/text/news/tweet/38893,0,1,0,0
20113482,entity/text/news/tweet/38893,0,0,0,0
15577915,entity/text/news/tweet/38893,0,0,1,0
33725995,entity/text/news/tweet/38893,0,1,0,0
33761260,entity/text/news/tweet/38893,0,1,0,0
32053642,entity/text/news/tweet/38853,1,0,0,0
25257275,entity/text/news/tweet/38853,0,0,0,0
29096504,entity/text/news/tweet/38853,0,1,0,0
28884030,entity/text/news/tweet/38853,0,0,1,0
15577915,entity/text/news/tweet/38853,0,0,1,0
21490235,entity/text/news/tweet/38853,1,0,0,0
29155723,entity/text/news/tweet/38853,0,1,0,0
33467170,entity/text/news/tweet/38853,0,0,1,0
22535866,entity/text/news/tweet/38853,0,0,0,0
30901412,entity/text/news/tweet/38853,1,0,0,0
4711962,entity/text/news/tweet/38853,0,1,0,0
6344072,entity/text/news/tweet/38853,0,1,0,0
3587109,entity/text/news/tweet/38853,0,1,0,0
33721948,entity/text/news/tweet/38853,0,0,0,0
29849805,entity/text/news/tweet/38853,1,0,0,0
32053642,entity/text/news/tweet/38853,1,0,0,0
25257275,entity/text/news/tweet/38853,0,1,0,0
29096504,entity/text/news/tweet/38853,0,1,0,0
28884030,entity/text/news/tweet/38853,0,0,1,0
15577915,entity/text/news/tweet/38853,0,0,1,0
21490235,entity/text/news/tweet/38853,0,1,0,0
29155723,entity/text/news/tweet/38853,0,1,0,0
33467170,entity/text/news/tweet/38853,0,1,0,0
22535866,entity/text/news/tweet/38853,0,0,0,0
30901412,entity/text/news/tweet/38853,0,1,0,0
4711962,entity/text/news/tweet/38853,0,1,0,0
6344072,entity/text/news/tweet/38853,0,1,0,0
3587109,entity/text/news/tweet/38853,0,1,0,0
33721948,entity/text/news/tweet/38853,0,1,0,0
29849805,entity/text/news/tweet/38853,0,1,0,0
27753923,entity/text/news/tweet/38853,0,0,1,0
31184650,entity/text/news/tweet/38853,0,1,0,0
32338429,entity/text/news/tweet/38853,0,1,0,0
20312760,entity/text/news/tweet/38853,0,0,1,0
33761260,entity/text/news/tweet/38853,1,0,0,0
13581319,entity/text/news/tweet/38853,0,0,1,0
33939124,entity/text/news/tweet/38853,0,1,0,0
33903622,entity/text/news/tweet/38853,0,1,0,0
33727304,entity/text/news/tweet/38853,0,1,0,0
33294824,entity/text/news/tweet/38853,1,0,0,0
24449707,entity/text/news/tweet/38853,0,0,0,0
32987272,entity/text/news/tweet/38853,0,1,0,0
19302668,entity/text/news/tweet/38853,1,0,0,0
33538351,entity/text/news/tweet/38853,0,1,0,0
33793607,entity/text/news/tweet/38853,0,1,0,0
17950689,entity/text/news/tweet/38910,0,1,0,0
33057016,entity/text/news/tweet/38910,0,1,0,0
33500282,entity/text/news/tweet/38910,0,0,1,0
31613324,entity/text/news/tweet/38910,0,1,0,0
31065274,entity/text/news/tweet/38910,0,0,0,0
18990100,entity/text/news/tweet/38910,0,0,0,0
33453357,entity/text/news/tweet/38910,1,0,0,0
22222103,entity/text/news/tweet/38910,0,1,0,0
32352104,entity/text/news/tweet/38910,0,1,0,0
33467170,entity/text/news/tweet/38910,0,1,0,0
27934334,entity/text/news/tweet/38910,0,1,0,0
32053642,entity/text/news/tweet/38910,0,0,0,0
25257275,entity/text/news/tweet/38910,0,1,0,0
21490235,entity/text/news/tweet/38910,0,0,0,0
31304413,entity/text/news/tweet/38910,0,1,0,0
17950689,entity/text/news/tweet/38910,0,1,0,0
33057016,entity/text/news/tweet/38910,0,1,0,0
33500282,entity/text/news/tweet/38910,1,0,0,0
31613324,entity/text/news/tweet/38910,0,1,0,0
31065274,entity/text/news/tweet/38910,0,1,0,0
18990100,entity/text/news/tweet/38910,1,0,0,0
33453357,entity/text/news/tweet/38910,1,0,0,0
22222103,entity/text/news/tweet/38910,0,1,0,0
32352104,entity/text/news/tweet/38910,0,1,0,0
27934334,entity/text/news/tweet/38910,1,0,0,0
31304413,entity/text/news/tweet/38910,0,1,0,0
13581319,entity/text/news/tweet/38910,1,0,0,0
29849805,entity/text/news/tweet/38910,1,0,0,0
4711962,entity/text/news/tweet/38910,0,1,0,0
20113482,entity/text/news/tweet/38910,1,0,0,0
32053642,entity/text/news/tweet/38910,1,0,0,0
25257275,entity/text/news/tweet/38910,0,0,0,0
29096504,entity/text/news/tweet/38910,0,0,1,0
28884030,entity/text/news/tweet/38910,0,0,1,0
15577915,entity/text/news/tweet/38910,0,0,1,0
21490235,entity/text/news/tweet/38910,0,1,0,0
29155723,entity/text/news/tweet/38910,0,0,0,0
33467170,entity/text/news/tweet/38910,0,0,1,0
22535866,entity/text/news/tweet/38910,0,0,0,0
30901412,entity/text/news/tweet/38910,0,0,1,0
4711962,entity/text/news/tweet/38910,0,1,0,0
6344072,entity/text/news/tweet/38910,0,0,1,0
3587109,entity/text/news/tweet/38910,0,0,0,0
33721948,entity/text/news/tweet/38910,0,0,0,0
29849805,entity/text/news/tweet/38910,0,0,0,0
32053642,entity/text/news/tweet/38935,1,0,0,0
25257275,entity/text/news/tweet/38935,0,1,0,0
29096504,entity/text/news/tweet/38935,0,1,0,0
28884030,entity/text/news/tweet/38935,0,0,1,0
15577915,entity/text/news/tweet/38935,1,0,0,0
21490235,entity/text/news/tweet/38935,0,0,0,0
29155723,entity/text/news/tweet/38935,0,1,0,0
33467170,entity/text/news/tweet/38935,0,1,0,0
22535866,entity/text/news/tweet/38935,1,0,0,0
30901412,entity/text/news/tweet/38935,0,0,1,0
4711962,entity/text/news/tweet/38935,0,1,0,0
6344072,entity/text/news/tweet/38935,0,1,0,0
3587109,entity/text/news/tweet/38935,0,1,0,0
33721948,entity/text/news/tweet/38935,0,1,0,0
16101132,entity/text/news/tweet/38935,0,0,1,0
31304413,entity/text/news/tweet/38935,1,0,0,0
9653950,entity/text/news/tweet/38935,0,1,0,0
20113482,entity/text/news/tweet/38935,1,0,0,0
21665495,entity/text/news/tweet/38935,0,1,0,0
33565158,entity/text/news/tweet/38935,1,0,0,0
2143114,entity/text/news/tweet/38935,0,0,1,0
23503585,entity/text/news/tweet/38935,0,1,0,0
19294877,entity/text/news/tweet/38935,0,1,0,0
4688131,entity/text/news/tweet/38935,0,0,1,0
22141613,entity/text/news/tweet/38935,0,0,1,0
18672993,entity/text/news/tweet/38935,0,1,0,0
20043586,entity/text/news/tweet/38935,1,0,0,0
28103910,entity/text/news/tweet/38935,1,0,0,0
17950689,entity/text/news/tweet/38935,0,1,0,0
33057016,entity/text/news/tweet/38935,0,1,0,0
33793607,entity/text/news/tweet/38935,0,1,0,0
31304413,entity/text/news/tweet/38935,1,0,0,0
9653950,entity/text/news/tweet/38935,0,1,0,0
20113482,entity/text/news/tweet/38935,0,1,0,0
21665495,entity/text/news/tweet/38935,0,1,0,0
33565158,entity/text/news/tweet/38935,0,1,0,0
2143114,entity/text/news/tweet/38935,1,0,0,0
23503585,entity/text/news/tweet/38935,1,0,0,0
19294877,entity/text/news/tweet/38935,1,0,0,0
4688131,entity/text/news/tweet/38935,1,0,0,0
22141613,entity/text/news/tweet/38935,0,0,1,0
18672993,entity/text/news/tweet/38935,0,1,0,0
20043586,entity/text/news/tweet/38935,1,0,0,0
7051387,entity/text/news/tweet/38935,1,0,0,0
28103910,entity/text/news/tweet/38935,1,0,0,0
33793607,entity/text/news/tweet/38667,0,1,0,0
31304413,entity/text/news/tweet/38667,0,1,0,0
9653950,entity/text/news/tweet/38667,0,1,0,0
20113482,entity/text/news/tweet/38667,0,1,0,0
21665495,entity/text/news/tweet/38667,0,1,0,0
33565158,entity/text/news/tweet/38667,1,0,0,0
2143114,entity/text/news/tweet/38667,1,0,0,0
23503585,entity/text/news/tweet/38667,0,1,0,0
19294877,entity/text/news/tweet/38667,0,1,0,0
4688131,entity/text/news/tweet/38667,0,0,1,0
22141613,entity/text/news/tweet/38667,0,0,1,0
18672993,entity/text/news/tweet/38667,0,1,0,0
20043586,entity/text/news/tweet/38667,0,1,0,0
7051387,entity/text/news/tweet/38667,0,1,0,0
28103910,entity/text/news/tweet/38667,0,1,0,0
16101132,entity/text/news/tweet/38667,0,0,1,0
27753923,entity/text/news/tweet/38667,0,0,1,0
31184650,entity/text/news/tweet/38667,0,1,0,0
32338429,entity/text/news/tweet/38667,0,1,0,0
20312760,entity/text/news/tweet/38667,1,0,0,0
33761260,entity/text/news/tweet/38667,0,0,0,0
13581319,entity/text/news/tweet/38667,0,0,1,0
33939124,entity/text/news/tweet/38667,0,1,0,0
33903622,entity/text/news/tweet/38667,0,1,0,0
33727304,entity/text/news/tweet/38667,0,1,0,0
33294824,entity/text/news/tweet/38667,0,0,0,0
24449707,entity/text/news/tweet/38667,1,0,0,0
32987272,entity/text/news/tweet/38667,0,1,0,0
19302668,entity/text/news/tweet/38667,1,0,0,0
33538351,entity/text/news/tweet/38667,0,0,0,0
27753923,entity/text/news/tweet/38667,0,0,0,0
31184650,entity/text/news/tweet/38667,0,1,0,0
32338429,entity/text/news/tweet/38667,0,1,0,0
20312760,entity/text/news/tweet/38667,0,0,1,0
33761260,entity/text/news/tweet/38667,0,0,0,0
13581319,entity/text/news/tweet/38667,0,0,1,0
33939124,entity/text/news/tweet/38667,0,1,0,0
33903622,entity/text/news/tweet/38667,0,1,0,0
33727304,entity/text/news/tweet/38667,0,1,0,0
33294824,entity/text/news/tweet/38667,0,1,0,0
24449707,entity/text/news/tweet/38667,1,0,0,0
32987272,entity/text/news/tweet/38667,0,1,0,0
19302668,entity/text/news/tweet/38667,1,0,0,0
33538351,entity/text/news/tweet/38667,0,0,0,0
33793607,entity/text/news/tweet/38667,0,1,0,0
17950689,entity/text/news/tweet/38797,0,1,0,0
33057016,entity/text/news/tweet/38797,0,1,0,0
33500282,entity/text/news/tweet/38797,0,0,1,0
31613324,entity/text/news/tweet/38797,0,1,0,0
31065274,entity/text/news/tweet/38797,0,1,0,0
18990100,entity/text/news/tweet/38797,0,1,0,0
33453357,entity/text/news/tweet/38797,1,0,0,0
22222103,entity/text/news/tweet/38797,0,1,0,0
32352104,entity/text/news/tweet/38797,0,0,0,0
33467170,entity/text/news/tweet/38797,0,0,0,0
27934334,entity/text/news/tweet/38797,0,0,1,0
32053642,entity/text/news/tweet/38797,0,0,0,0
25257275,entity/text/news/tweet/38797,0,0,0,0
21490235,entity/text/news/tweet/38797,0,0,0,0
31304413,entity/text/news/tweet/38797,0,0,0,0
16101132,entity/text/news/tweet/38797,1,0,0,0
29849805,entity/text/news/tweet/38797,0,0,0,0
27753923,entity/text/news/tweet/38797,0,1,0,0
31184650,entity/text/news/tweet/38797,0,1,0,0
32338429,entity/text/news/tweet/38797,0,1,0,0
20312760,entity/text/news/tweet/38797,0,0,1,0
33761260,entity/text/news/tweet/38797,0,0,0,0
13581319,entity/text/news/tweet/38797,0,0,1,0
33939124,entity/text/news/tweet/38797,0,1,0,0
33903622,entity/text/news/tweet/38797,0,1,0,0
33727304,entity/text/news/tweet/38797,0,0,1,0
33294824,entity/text/news/tweet/38797,0,0,0,0
24449707,entity/text/news/tweet/38797,0,0,0,0
32987272,entity/text/news/tweet/38797,0,1,0,0
19302668,entity/text/news/tweet/38797,0,0,0,0
33538351,entity/text/news/tweet/38797,0,0,0,0
33793607,entity/text/news/tweet/38797,0,1,0,0
31304413,entity/text/news/tweet/38797,0,1,0,0
9653950,entity/text/news/tweet/38797,0,1,0,0
20113482,entity/text/news/tweet/38797,0,1,0,0
21665495,entity/text/news/tweet/38797,0,1,0,0
33565158,entity/text/news/tweet/38797,0,0,1,0
2143114,entity/text/news/tweet/38797,1,0,0,0
23503585,entity/text/news/tweet/38797,1,0,0,0
19294877,entity/text/news/tweet/38797,1,0,0,0
4688131,entity/text/news/tweet/38797,0,0,1,0
22141613,entity/text/news/tweet/38797,0,0,1,0
18672993,entity/text/news/tweet/38797,0,1,0,0
29248520,entity/text/news/tweet/38797,0,1,0,0
28103910,entity/text/news/tweet/38797,0,1,0,0
17950689,entity/text/news/tweet/38797,0,1,0,0
33057016,entity/text/news/tweet/38797,0,1,0,0
33500282,entity/text/news/tweet/38797,0,0,1,0
31613324,entity/text/news/tweet/38797,0,0,1,0
31065274,entity/text/news/tweet/38797,1,0,0,0
18990100,entity/text/news/tweet/38797,0,0,1,0
33453357,entity/text/news/tweet/38797,0,1,0,0
22222103,entity/text/news/tweet/38797,0,0,1,0
32352104,entity/text/news/tweet/38797,0,1,0,0
33467170,entity/text/news/tweet/38797,0,0,1,0
27934334,entity/text/news/tweet/38797,0,1,0,0
32053642,entity/text/news/tweet/38797,1,0,0,0
25257275,entity/text/news/tweet/38797,0,0,0,0
21490235,entity/text/news/tweet/38797,0,1,0,0
31304413,entity/text/news/tweet/38797,0,0,0,0
32053642,entity/text/news/tweet/38708,1,0,0,0
25257275,entity/text/news/tweet/38708,0,1,0,0
29096504,entity/text/news/tweet/38708,0,1,0,0
28884030,entity/text/news/tweet/38708,0,0,1,0
15577915,entity/text/news/tweet/38708,0,0,1,0
21490235,entity/text/news/tweet/38708,0,1,0,0
29155723,entity/text/news/tweet/38708,0,1,0,0
33467170,entity/text/news/tweet/38708,0,1,0,0
22535866,entity/text/news/tweet/38708,0,0,0,0
30901412,entity/text/news/tweet/38708,1,0,0,0
4711962,entity/text/news/tweet/38708,0,1,0,0
6344072,entity/text/news/tweet/38708,0,1,0,0
3587109,entity/text/news/tweet/38708,0,1,0,0
33721948,entity/text/news/tweet/38708,0,1,0,0
29849805,entity/text/news/tweet/38708,0,1,0,0
31304413,entity/text/news/tweet/38708,0,1,0,0
9653950,entity/text/news/tweet/38708,0,1,0,0
20113482,entity/text/news/tweet/38708,0,0,0,0
21665495,entity/text/news/tweet/38708,0,1,0,0
33565158,entity/text/news/tweet/38708,0,0,1,0
2143114,entity/text/news/tweet/38708,0,0,1,0
23503585,entity/text/news/tweet/38708,1,0,0,0
19294877,entity/text/news/tweet/38708,0,0,1,0
4688131,entity/text/news/tweet/38708,1,0,0,0
22141613,entity/text/news/tweet/38708,0,0,1,0
18672993,entity/text/news/tweet/38708,0,1,0,0
20043586,entity/text/news/tweet/38708,0,0,0,0
28103910,entity/text/news/tweet/38708,0,1,0,0
17950689,entity/text/news/tweet/38708,0,1,0,0
33057016,entity/text/news/tweet/38708,0,1,0,0
33793607,entity/text/news/tweet/38708,0,0,1,0
31304413,entity/text/news/tweet/38708,0,0,1,0
9653950,entity/text/news/tweet/38708,0,0,0,0
20113482,entity/text/news/tweet/38708,0,0,1,0
21665495,entity/text/news/tweet/38708,0,1,0,0
33565158,entity/text/news/tweet/38708,0,0,1,0
2143114,entity/text/news/tweet/38708,1,0,0,0
23503585,entity/text/news/tweet/38708,0,0,0,0
19294877,entity/text/news/tweet/38708,0,0,1,0
4688131,entity/text/news/tweet/38708,0,0,1,0
22141613,entity/text/news/tweet/38708,0,0,1,0
18672993,entity/text/news/tweet/38708,0,0,1,0
20043586,entity/text/news/tweet/38708,0,0,1,0
7051387,entity/text/news/tweet/38708,0,0,0,0
28103910,entity/text/news/tweet/38708,0,1,0,0
32053642,entity/text/news/tweet/38708,1,0,0,0
25257275,entity/text/news/tweet/38708,0,1,0,0
29096504,entity/text/news/tweet/38708,0,1,0,0
28884030,entity/text/news/tweet/38708,0,0,1,0
15577915,entity/text/news/tweet/38708,0,0,1,0
21490235,entity/text/news/tweet/38708,1,0,0,0
29155723,entity/text/news/tweet/38708,0,1,0,0
33467170,entity/text/news/tweet/38708,0,1,0,0
22535866,entity/text/news/tweet/38708,0,0,0,0
30901412,entity/text/news/tweet/38708,0,1,0,0
4711962,entity/text/news/tweet/38708,0,1,0,0
6344072,entity/text/news/tweet/38708,0,1,0,0
3587109,entity/text/news/tweet/38708,0,1,0,0
33721948,entity/text/news/tweet/38708,0,1,0,0
29849805,entity/text/news/tweet/38708,1,0,0,0
17950689,entity/text/news/tweet/38993,0,1,0,0
33057016,entity/text/news/tweet/38993,0,1,0,0
33500282,entity/text/news/tweet/38993,1,0,0,0
31613324,entity/text/news/tweet/38993,0,1,0,0
31065274,entity/text/news/tweet/38993,0,1,0,0
18990100,entity/text/news/tweet/38993,0,1,0,0
33453357,entity/text/news/tweet/38993,0,0,0,0
22222103,entity/text/news/tweet/38993,0,1,0,0
32352104,entity/text/news/tweet/38993,1,0,0,0
33467170,entity/text/news/tweet/38993,1,0,0,0
27934334,entity/text/news/tweet/38993,1,0,0,0
32053642,entity/text/news/tweet/38993,1,0,0,0
25257275,entity/text/news/tweet/38993,1,0,0,0
21490235,entity/text/news/tweet/38993,1,0,0,0
31304413,entity/text/news/tweet/38993,1,0,0,0
32053642,entity/text/news/tweet/38993,0,0,0,0
25257275,entity/text/news/tweet/38993,0,1,0,0
29096504,entity/text/news/tweet/38993,0,1,0,0
28884030,entity/text/news/tweet/38993,0,0,1,0
15577915,entity/text/news/tweet/38993,0,0,1,0
21490235,entity/text/news/tweet/38993,1,0,0,0
29155723,entity/text/news/tweet/38993,0,1,0,0
33467170,entity/text/news/tweet/38993,0,1,0,0
22535866,entity/text/news/tweet/38993,0,0,0,0
30901412,entity/text/news/tweet/38993,1,0,0,0
4711962,entity/text/news/tweet/38993,0,1,0,0
6344072,entity/text/news/tweet/38993,0,1,0,0
3587109,entity/text/news/tweet/38993,0,1,0,0
33721948,entity/text/news/tweet/38993,0,1,0,0
16101132,entity/text/news/tweet/38993,0,0,1,0
32053642,entity/text/news/tweet/38993,1,0,0,0
25257275,entity/text/news/tweet/38993,0,1,0,0
29096504,entity/text/news/tweet/38993,0,1,0,0
28884030,entity/text/news/tweet/38993,0,0,1,0
15577915,entity/text/news/tweet/38993,1,0,0,0
21490235,entity/text/news/tweet/38993,1,0,0,0
29155723,entity/text/news/tweet/38993,0,1,0,0
33467170,entity/text/news/tweet/38993,0,1,0,0
22535866,entity/text/news/tweet/38993,1,0,0,0
30901412,entity/text/news/tweet/38993,0,0,1,0
4711962,entity/text/news/tweet/38993,0,1,0,0
6344072,entity/text/news/tweet/38993,0,1,0,0
3587109,entity/text/news/tweet/38993,0,1,0,0
33721948,entity/text/news/tweet/38993,0,1,0,0
29849805,entity/text/news/tweet/38993,1,0,0,0
16101132,entity/text/news/tweet/38841,0,0,1,0
29849805,entity/text/news/tweet/38841,1,0,0,0
27753923,entity/text/news/tweet/38841,0,1,1,1
31184650,entity/text/news/tweet/38841,0,1,0,0
32338429,entity/text/news/tweet/38841,0,1,0,0
20312760,entity/text/news/tweet/38841,1,0,0,0
33761260,entity/text/news/tweet/38841,1,0,0,0
13581319,entity/text/news/tweet/38841,1,0,0,0
33939124,entity/text/news/tweet/38841,0,1,0,0
33903622,entity/text/news/tweet/38841,0,1,0,0
33727304,entity/text/news/tweet/38841,1,0,0,0
33294824,entity/text/news/tweet/38841,1,0,0,0
24449707,entity/text/news/tweet/38841,1,0,0,0
32987272,entity/text/news/tweet/38841,0,1,0,0
19302668,entity/text/news/tweet/38841,1,0,0,0
31304413,entity/text/news/tweet/38841,0,0,0,0
9653950,entity/text/news/tweet/38841,0,1,0,0
20113482,entity/text/news/tweet/38841,0,0,0,0
21665495,entity/text/news/tweet/38841,0,1,0,0
33565158,entity/text/news/tweet/38841,0,0,1,0
2143114,entity/text/news/tweet/38841,1,0,0,0
23503585,entity/text/news/tweet/38841,0,1,0,0
19294877,entity/text/news/tweet/38841,0,1,0,0
4688131,entity/text/news/tweet/38841,1,0,0,0
22141613,entity/text/news/tweet/38841,0,0,1,0
18672993,entity/text/news/tweet/38841,0,1,0,0
20043586,entity/text/news/tweet/38841,0,0,0,0
28103910,entity/text/news/tweet/38841,0,0,0,0
17950689,entity/text/news/tweet/38841,0,1,0,0
33057016,entity/text/news/tweet/38841,0,1,0,0
33538351,entity/text/news/tweet/38920,1,0,0,0
33793607,entity/text/news/tweet/38920,0,1,0,0
31304413,entity/text/news/tweet/38920,0,1,0,0
9653950,entity/text/news/tweet/38920,0,1,0,0
20113482,entity/text/news/tweet/38920,0,1,0,0
21665495,entity/text/news/tweet/38920,0,1,0,0
33565158,entity/text/news/tweet/38920,1,0,0,0
2143114,entity/text/news/tweet/38920,0,0,1,0
23503585,entity/text/news/tweet/38920,0,0,0,0
19294877,entity/text/news/tweet/38920,0,0,1,0
4688131,entity/text/news/tweet/38920,1,0,0,0
22141613,entity/text/news/tweet/38920,0,0,1,0
18672993,entity/text/news/tweet/38920,0,1,0,0
29248520,entity/text/news/tweet/38920,0,1,0,0
28103910,entity/text/news/tweet/38920,0,1,0,0
33793607,entity/text/news/tweet/38920,0,1,0,0
31304413,entity/text/news/tweet/38920,0,0,0,0
9653950,entity/text/news/tweet/38920,0,1,0,0
20113482,entity/text/news/tweet/38920,0,1,0,0
21665495,entity/text/news/tweet/38920,0,1,0,0
33565158,entity/text/news/tweet/38920,0,1,0,0
2143114,entity/text/news/tweet/38920,0,0,1,0
23503585,entity/text/news/tweet/38920,0,0,0,0
19294877,entity/text/news/tweet/38920,0,0,1,0
4688131,entity/text/news/tweet/38920,0,0,1,0
22141613,entity/text/news/tweet/38920,0,0,1,0
18672993,entity/text/news/tweet/38920,0,1,0,0
20043586,entity/text/news/tweet/38920,0,0,0,0
7051387,entity/text/news/tweet/38920,0,0,0,0
28103910,entity/text/news/tweet/38920,0,0,0,0
17950689,entity/text/news/tweet/38914,0,1,0,0
33057016,entity/text/news/tweet/38914,0,1,0,0
33500282,entity/text/news/tweet/38914,1,0,0,0
31613324,entity/text/news/tweet/38914,0,0,1,0
31065274,entity/text/news/tweet/38914,0,0,0,0
18990100,entity/text/news/tweet/38914,0,0,1,0
33453357,entity/text/news/tweet/38914,0,1,0,0
22222103,entity/text/news/tweet/38914,0,0,1,0
32352104,entity/text/news/tweet/38914,0,1,0,0
33467170,entity/text/news/tweet/38914,0,0,1,0
