_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,clickedforval,ev0a,ev0b,ev1a,ev1b,ev2a,ev2b,ev3a,ev3b,ev4a,ev4b,ev5a,ev5b,ev6a,ev6b,ev7a,ev7b,ev8a,ev8b,event0,event1,event2,event3,event4,event5,event6,event7,event8,eventb0,eventb1,eventb2,eventb3,eventb4,eventb5,eventb6,eventb7,eventb8,forvalidation,selectedforval,tweet1irrelevant,tweet1isgreyed,tweet1novel,tweet2irrelevant,tweet2isgreyed,tweet2novel,tweetsequal,orig__golden,author1,author2,input,ptid1,ptid2,seedindex1,seedindex2,summary1,summary2,summary3,summary4,summary5,summary6,summary7,text1,text2,tweet1date,tweet1irrelevant_gold,tweet1irrelevant_gold_reason,tweet2date,tweet2irrelevant_gold,tweet2irrelevant_gold_reason
774939705,8/20/2015 17:39:41,false,1716601325,,8/20/2015 17:39:22,false,prodege,1.0,2143114,CAN,BC,Vancouver,24.85.153.181,true,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,18,entity/text/news/tweet/38794,entity/text/news/tweet/38895,1203tid003,1203tid007,"During the 20th century, Japan was heavily involved in commercial whaling. This continued until the International Whaling Commission (IWC) moratorium on commercial whaling went into effect in 1986. Sea Shepherd Conservation Society contends that Japan, as well as Iceland and Norway, is in violation of the IWC moratorium on all commercial whaling. Japanese whaling is currently conducted by the Institute of Cetacean Research, using the scientific research provision in the IWC agreement. The whale meat from these scientific whale hunts is sold in shops and restaurants. The International Court of Justice (ICJ) ruled that the Japanese whaling program in the Southern Ocean, begun in 2005 and called ""JARPA II"", was not for scientific purposes and ordered the cessation of JARPA II in March 2014. Japanese whaling hunts are a source of conflict between pro- and anti-whaling countries and organizations. Nations, scientists and environmental organizations opposed to whaling consider the Japanese research program to be unnecessary, and that it is a thinly disguised commercial whaling operation. Greenpeace argues that whales are endangered and must be protected. Japanese whaling activities have historically extended far outside Japanese territorial waters. Factory ships were not used by Japan until the 1930s. As whale catches diminished in coastal waters, Japan looked to Antarctica.",,,,,,,Although I am the biggest whaling nation on earth (%33 of total catches) it's great you focus on Japan.  #Tweet4Taiji,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,Thu Mar 12 02:38:35 +0000 2015,,,Thu Mar 12 06:33:10 +0000 2015,,
774939705,8/20/2015 17:42:42,false,1716605105,,8/20/2015 17:42:07,false,neodev,1.0,18990100,CAN,BC,Surrey,154.20.25.100,true,4,13,5,14,6,17,8,18,9,19,11,,12,,18,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,18,entity/text/news/tweet/38794,entity/text/news/tweet/38895,1203tid003,1203tid007,"During the 20th century, Japan was heavily involved in commercial whaling. This continued until the International Whaling Commission (IWC) moratorium on commercial whaling went into effect in 1986. Sea Shepherd Conservation Society contends that Japan, as well as Iceland and Norway, is in violation of the IWC moratorium on all commercial whaling. Japanese whaling is currently conducted by the Institute of Cetacean Research, using the scientific research provision in the IWC agreement. The whale meat from these scientific whale hunts is sold in shops and restaurants. The International Court of Justice (ICJ) ruled that the Japanese whaling program in the Southern Ocean, begun in 2005 and called ""JARPA II"", was not for scientific purposes and ordered the cessation of JARPA II in March 2014. Japanese whaling hunts are a source of conflict between pro- and anti-whaling countries and organizations. Nations, scientists and environmental organizations opposed to whaling consider the Japanese research program to be unnecessary, and that it is a thinly disguised commercial whaling operation. Greenpeace argues that whales are endangered and must be protected. Japanese whaling activities have historically extended far outside Japanese territorial waters. Factory ships were not used by Japan until the 1930s. As whale catches diminished in coastal waters, Japan looked to Antarctica.",,,,,,,Although I am the biggest whaling nation on earth (%33 of total catches) it's great you focus on Japan.  #Tweet4Taiji,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,Thu Mar 12 02:38:35 +0000 2015,,,Thu Mar 12 06:33:10 +0000 2015,,
774939705,8/20/2015 17:45:00,false,1716608040,,8/20/2015 17:44:16,false,tremorgames,1.0,24449707,CAN,QC,Laval,96.20.14.148,true,5,18,6,17,4,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,18,entity/text/news/tweet/38794,entity/text/news/tweet/38895,1203tid003,1203tid007,"During the 20th century, Japan was heavily involved in commercial whaling. This continued until the International Whaling Commission (IWC) moratorium on commercial whaling went into effect in 1986. Sea Shepherd Conservation Society contends that Japan, as well as Iceland and Norway, is in violation of the IWC moratorium on all commercial whaling. Japanese whaling is currently conducted by the Institute of Cetacean Research, using the scientific research provision in the IWC agreement. The whale meat from these scientific whale hunts is sold in shops and restaurants. The International Court of Justice (ICJ) ruled that the Japanese whaling program in the Southern Ocean, begun in 2005 and called ""JARPA II"", was not for scientific purposes and ordered the cessation of JARPA II in March 2014. Japanese whaling hunts are a source of conflict between pro- and anti-whaling countries and organizations. Nations, scientists and environmental organizations opposed to whaling consider the Japanese research program to be unnecessary, and that it is a thinly disguised commercial whaling operation. Greenpeace argues that whales are endangered and must be protected. Japanese whaling activities have historically extended far outside Japanese territorial waters. Factory ships were not used by Japan until the 1930s. As whale catches diminished in coastal waters, Japan looked to Antarctica.",,,,,,,Although I am the biggest whaling nation on earth (%33 of total catches) it's great you focus on Japan.  #Tweet4Taiji,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,Thu Mar 12 02:38:35 +0000 2015,,,Thu Mar 12 06:33:10 +0000 2015,,
774939705,8/20/2015 17:45:38,false,1716608719,,8/20/2015 17:44:36,false,prodege,1.0,27934334,GBR,C8,Croydon,81.159.60.206,true,4,,6,,7,,8,,9,,10,,11,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,18,entity/text/news/tweet/38794,entity/text/news/tweet/38895,1203tid003,1203tid007,"During the 20th century, Japan was heavily involved in commercial whaling. This continued until the International Whaling Commission (IWC) moratorium on commercial whaling went into effect in 1986. Sea Shepherd Conservation Society contends that Japan, as well as Iceland and Norway, is in violation of the IWC moratorium on all commercial whaling. Japanese whaling is currently conducted by the Institute of Cetacean Research, using the scientific research provision in the IWC agreement. The whale meat from these scientific whale hunts is sold in shops and restaurants. The International Court of Justice (ICJ) ruled that the Japanese whaling program in the Southern Ocean, begun in 2005 and called ""JARPA II"", was not for scientific purposes and ordered the cessation of JARPA II in March 2014. Japanese whaling hunts are a source of conflict between pro- and anti-whaling countries and organizations. Nations, scientists and environmental organizations opposed to whaling consider the Japanese research program to be unnecessary, and that it is a thinly disguised commercial whaling operation. Greenpeace argues that whales are endangered and must be protected. Japanese whaling activities have historically extended far outside Japanese territorial waters. Factory ships were not used by Japan until the 1930s. As whale catches diminished in coastal waters, Japan looked to Antarctica.",,,,,,,Although I am the biggest whaling nation on earth (%33 of total catches) it's great you focus on Japan.  #Tweet4Taiji,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,Thu Mar 12 02:38:35 +0000 2015,,,Thu Mar 12 06:33:10 +0000 2015,,
774939705,8/20/2015 18:12:19,false,1716644157,,8/20/2015 18:12:04,false,instagc,1.0,27753923,GBR,"","",188.29.222.201,true,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,18,entity/text/news/tweet/38794,entity/text/news/tweet/38895,1203tid003,1203tid007,"During the 20th century, Japan was heavily involved in commercial whaling. This continued until the International Whaling Commission (IWC) moratorium on commercial whaling went into effect in 1986. Sea Shepherd Conservation Society contends that Japan, as well as Iceland and Norway, is in violation of the IWC moratorium on all commercial whaling. Japanese whaling is currently conducted by the Institute of Cetacean Research, using the scientific research provision in the IWC agreement. The whale meat from these scientific whale hunts is sold in shops and restaurants. The International Court of Justice (ICJ) ruled that the Japanese whaling program in the Southern Ocean, begun in 2005 and called ""JARPA II"", was not for scientific purposes and ordered the cessation of JARPA II in March 2014. Japanese whaling hunts are a source of conflict between pro- and anti-whaling countries and organizations. Nations, scientists and environmental organizations opposed to whaling consider the Japanese research program to be unnecessary, and that it is a thinly disguised commercial whaling operation. Greenpeace argues that whales are endangered and must be protected. Japanese whaling activities have historically extended far outside Japanese territorial waters. Factory ships were not used by Japan until the 1930s. As whale catches diminished in coastal waters, Japan looked to Antarctica.",,,,,,,Although I am the biggest whaling nation on earth (%33 of total catches) it's great you focus on Japan.  #Tweet4Taiji,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,Thu Mar 12 02:38:35 +0000 2015,,,Thu Mar 12 06:33:10 +0000 2015,,
774939705,8/20/2015 18:14:03,false,1716647842,,8/20/2015 18:11:47,false,instagc,1.0,28524232,CAN,ON,Scarborough,99.244.116.246,true,4,13,5,14,6,17,9,18,10,19,12,,11,,20,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,18,entity/text/news/tweet/38794,entity/text/news/tweet/38895,1203tid003,1203tid007,"During the 20th century, Japan was heavily involved in commercial whaling. This continued until the International Whaling Commission (IWC) moratorium on commercial whaling went into effect in 1986. Sea Shepherd Conservation Society contends that Japan, as well as Iceland and Norway, is in violation of the IWC moratorium on all commercial whaling. Japanese whaling is currently conducted by the Institute of Cetacean Research, using the scientific research provision in the IWC agreement. The whale meat from these scientific whale hunts is sold in shops and restaurants. The International Court of Justice (ICJ) ruled that the Japanese whaling program in the Southern Ocean, begun in 2005 and called ""JARPA II"", was not for scientific purposes and ordered the cessation of JARPA II in March 2014. Japanese whaling hunts are a source of conflict between pro- and anti-whaling countries and organizations. Nations, scientists and environmental organizations opposed to whaling consider the Japanese research program to be unnecessary, and that it is a thinly disguised commercial whaling operation. Greenpeace argues that whales are endangered and must be protected. Japanese whaling activities have historically extended far outside Japanese territorial waters. Factory ships were not used by Japan until the 1930s. As whale catches diminished in coastal waters, Japan looked to Antarctica.",,,,,,,Although I am the biggest whaling nation on earth (%33 of total catches) it's great you focus on Japan.  #Tweet4Taiji,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,Thu Mar 12 02:38:35 +0000 2015,,,Thu Mar 12 06:33:10 +0000 2015,,
774939705,8/20/2015 18:33:09,false,1716689885,,8/20/2015 18:32:52,false,instagc,1.0,19913374,CAN,ON,Toronto,209.171.47.69,true,5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,18,entity/text/news/tweet/38794,entity/text/news/tweet/38895,1203tid003,1203tid007,"During the 20th century, Japan was heavily involved in commercial whaling. This continued until the International Whaling Commission (IWC) moratorium on commercial whaling went into effect in 1986. Sea Shepherd Conservation Society contends that Japan, as well as Iceland and Norway, is in violation of the IWC moratorium on all commercial whaling. Japanese whaling is currently conducted by the Institute of Cetacean Research, using the scientific research provision in the IWC agreement. The whale meat from these scientific whale hunts is sold in shops and restaurants. The International Court of Justice (ICJ) ruled that the Japanese whaling program in the Southern Ocean, begun in 2005 and called ""JARPA II"", was not for scientific purposes and ordered the cessation of JARPA II in March 2014. Japanese whaling hunts are a source of conflict between pro- and anti-whaling countries and organizations. Nations, scientists and environmental organizations opposed to whaling consider the Japanese research program to be unnecessary, and that it is a thinly disguised commercial whaling operation. Greenpeace argues that whales are endangered and must be protected. Japanese whaling activities have historically extended far outside Japanese territorial waters. Factory ships were not used by Japan until the 1930s. As whale catches diminished in coastal waters, Japan looked to Antarctica.",,,,,,,Although I am the biggest whaling nation on earth (%33 of total catches) it's great you focus on Japan.  #Tweet4Taiji,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,Thu Mar 12 02:38:35 +0000 2015,,,Thu Mar 12 06:33:10 +0000 2015,,
774939705,8/20/2015 18:35:36,false,1716693367,,8/20/2015 18:34:46,false,neodev,1.0,32424428,USA,VA,Manassas,192.96.205.135,true,20,18,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,18,entity/text/news/tweet/38794,entity/text/news/tweet/38895,1203tid003,1203tid007,"During the 20th century, Japan was heavily involved in commercial whaling. This continued until the International Whaling Commission (IWC) moratorium on commercial whaling went into effect in 1986. Sea Shepherd Conservation Society contends that Japan, as well as Iceland and Norway, is in violation of the IWC moratorium on all commercial whaling. Japanese whaling is currently conducted by the Institute of Cetacean Research, using the scientific research provision in the IWC agreement. The whale meat from these scientific whale hunts is sold in shops and restaurants. The International Court of Justice (ICJ) ruled that the Japanese whaling program in the Southern Ocean, begun in 2005 and called ""JARPA II"", was not for scientific purposes and ordered the cessation of JARPA II in March 2014. Japanese whaling hunts are a source of conflict between pro- and anti-whaling countries and organizations. Nations, scientists and environmental organizations opposed to whaling consider the Japanese research program to be unnecessary, and that it is a thinly disguised commercial whaling operation. Greenpeace argues that whales are endangered and must be protected. Japanese whaling activities have historically extended far outside Japanese territorial waters. Factory ships were not used by Japan until the 1930s. As whale catches diminished in coastal waters, Japan looked to Antarctica.",,,,,,,Although I am the biggest whaling nation on earth (%33 of total catches) it's great you focus on Japan.  #Tweet4Taiji,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,Thu Mar 12 02:38:35 +0000 2015,,,Thu Mar 12 06:33:10 +0000 2015,,
774939705,8/20/2015 18:37:57,false,1716696527,,8/20/2015 18:36:47,false,neodev,1.0,30137403,USA,IL,Elk Grove Village,107.182.226.40,true,4,19,5,17,6,18,18,14,16,11,17,5,9,6,11,10,12,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,18,entity/text/news/tweet/38794,entity/text/news/tweet/38895,1203tid003,1203tid007,"During the 20th century, Japan was heavily involved in commercial whaling. This continued until the International Whaling Commission (IWC) moratorium on commercial whaling went into effect in 1986. Sea Shepherd Conservation Society contends that Japan, as well as Iceland and Norway, is in violation of the IWC moratorium on all commercial whaling. Japanese whaling is currently conducted by the Institute of Cetacean Research, using the scientific research provision in the IWC agreement. The whale meat from these scientific whale hunts is sold in shops and restaurants. The International Court of Justice (ICJ) ruled that the Japanese whaling program in the Southern Ocean, begun in 2005 and called ""JARPA II"", was not for scientific purposes and ordered the cessation of JARPA II in March 2014. Japanese whaling hunts are a source of conflict between pro- and anti-whaling countries and organizations. Nations, scientists and environmental organizations opposed to whaling consider the Japanese research program to be unnecessary, and that it is a thinly disguised commercial whaling operation. Greenpeace argues that whales are endangered and must be protected. Japanese whaling activities have historically extended far outside Japanese territorial waters. Factory ships were not used by Japan until the 1930s. As whale catches diminished in coastal waters, Japan looked to Antarctica.",,,,,,,Although I am the biggest whaling nation on earth (%33 of total catches) it's great you focus on Japan.  #Tweet4Taiji,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,Thu Mar 12 02:38:35 +0000 2015,,,Thu Mar 12 06:33:10 +0000 2015,,
774939705,8/20/2015 18:46:52,false,1716707482,,8/20/2015 18:46:06,false,clixsense,1.0,21490235,GBR,N7,Woking,86.30.254.232,true,5,18,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,true,false,,,,18,entity/text/news/tweet/38794,entity/text/news/tweet/38895,1203tid003,1203tid007,"During the 20th century, Japan was heavily involved in commercial whaling. This continued until the International Whaling Commission (IWC) moratorium on commercial whaling went into effect in 1986. Sea Shepherd Conservation Society contends that Japan, as well as Iceland and Norway, is in violation of the IWC moratorium on all commercial whaling. Japanese whaling is currently conducted by the Institute of Cetacean Research, using the scientific research provision in the IWC agreement. The whale meat from these scientific whale hunts is sold in shops and restaurants. The International Court of Justice (ICJ) ruled that the Japanese whaling program in the Southern Ocean, begun in 2005 and called ""JARPA II"", was not for scientific purposes and ordered the cessation of JARPA II in March 2014. Japanese whaling hunts are a source of conflict between pro- and anti-whaling countries and organizations. Nations, scientists and environmental organizations opposed to whaling consider the Japanese research program to be unnecessary, and that it is a thinly disguised commercial whaling operation. Greenpeace argues that whales are endangered and must be protected. Japanese whaling activities have historically extended far outside Japanese territorial waters. Factory ships were not used by Japan until the 1930s. As whale catches diminished in coastal waters, Japan looked to Antarctica.",,,,,,,Although I am the biggest whaling nation on earth (%33 of total catches) it's great you focus on Japan.  #Tweet4Taiji,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,Thu Mar 12 02:38:35 +0000 2015,,,Thu Mar 12 06:33:10 +0000 2015,,
774939707,8/20/2015 17:20:36,false,1716577264,,8/20/2015 17:20:11,false,clixsense,1.0,28351359,GBR,"","",92.1.53.25,true,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,19,entity/text/news/tweet/38775,entity/text/news/tweet/38895,1203tid004,1203tid007,"During the 20th century, Japan was heavily involved in commercial whaling. This continued until the International Whaling Commission (IWC) moratorium on commercial whaling went into effect in 1986. Sea Shepherd Conservation Society contends that Japan, as well as Iceland and Norway, is in violation of the IWC moratorium on all commercial whaling. Japanese whaling is currently conducted by the Institute of Cetacean Research, using the scientific research provision in the IWC agreement. The whale meat from these scientific whale hunts is sold in shops and restaurants. The International Court of Justice (ICJ) ruled that the Japanese whaling program in the Southern Ocean, begun in 2005 and called ""JARPA II"", was not for scientific purposes and ordered the cessation of JARPA II in March 2014. Japanese whaling hunts are a source of conflict between pro- and anti-whaling countries and organizations. Nations, scientists and environmental organizations opposed to whaling consider the Japanese research program to be unnecessary, and that it is a thinly disguised commercial whaling operation. Greenpeace argues that whales are endangered and must be protected. Japanese whaling activities have historically extended far outside Japanese territorial waters. Factory ships were not used by Japan until the 1930s. As whale catches diminished in coastal waters, Japan looked to Antarctica.",,,,,,,@SeaShepherd_USA: Makah Whaling – Whales Must Be Protected in U.S. Waters  Commentary by #SeaShepherd Founder Cap…,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,Thu Mar 12 03:41:32 +0000 2015,,,Thu Mar 12 06:33:10 +0000 2015,,
774939707,8/20/2015 17:22:47,false,1716580162,,8/20/2015 17:22:25,false,zoombucks,1.0,4711962,CAN,ON,Markham,174.88.29.138,true,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,19,entity/text/news/tweet/38775,entity/text/news/tweet/38895,1203tid004,1203tid007,"During the 20th century, Japan was heavily involved in commercial whaling. This continued until the International Whaling Commission (IWC) moratorium on commercial whaling went into effect in 1986. Sea Shepherd Conservation Society contends that Japan, as well as Iceland and Norway, is in violation of the IWC moratorium on all commercial whaling. Japanese whaling is currently conducted by the Institute of Cetacean Research, using the scientific research provision in the IWC agreement. The whale meat from these scientific whale hunts is sold in shops and restaurants. The International Court of Justice (ICJ) ruled that the Japanese whaling program in the Southern Ocean, begun in 2005 and called ""JARPA II"", was not for scientific purposes and ordered the cessation of JARPA II in March 2014. Japanese whaling hunts are a source of conflict between pro- and anti-whaling countries and organizations. Nations, scientists and environmental organizations opposed to whaling consider the Japanese research program to be unnecessary, and that it is a thinly disguised commercial whaling operation. Greenpeace argues that whales are endangered and must be protected. Japanese whaling activities have historically extended far outside Japanese territorial waters. Factory ships were not used by Japan until the 1930s. As whale catches diminished in coastal waters, Japan looked to Antarctica.",,,,,,,@SeaShepherd_USA: Makah Whaling – Whales Must Be Protected in U.S. Waters  Commentary by #SeaShepherd Founder Cap…,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,Thu Mar 12 03:41:32 +0000 2015,,,Thu Mar 12 06:33:10 +0000 2015,,
774939707,8/20/2015 17:23:46,false,1716581734,,8/20/2015 17:23:21,false,prodege,1.0,3587109,CAN,NS,Antigonish,142.166.200.251,true,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,19,entity/text/news/tweet/38775,entity/text/news/tweet/38895,1203tid004,1203tid007,"During the 20th century, Japan was heavily involved in commercial whaling. This continued until the International Whaling Commission (IWC) moratorium on commercial whaling went into effect in 1986. Sea Shepherd Conservation Society contends that Japan, as well as Iceland and Norway, is in violation of the IWC moratorium on all commercial whaling. Japanese whaling is currently conducted by the Institute of Cetacean Research, using the scientific research provision in the IWC agreement. The whale meat from these scientific whale hunts is sold in shops and restaurants. The International Court of Justice (ICJ) ruled that the Japanese whaling program in the Southern Ocean, begun in 2005 and called ""JARPA II"", was not for scientific purposes and ordered the cessation of JARPA II in March 2014. Japanese whaling hunts are a source of conflict between pro- and anti-whaling countries and organizations. Nations, scientists and environmental organizations opposed to whaling consider the Japanese research program to be unnecessary, and that it is a thinly disguised commercial whaling operation. Greenpeace argues that whales are endangered and must be protected. Japanese whaling activities have historically extended far outside Japanese territorial waters. Factory ships were not used by Japan until the 1930s. As whale catches diminished in coastal waters, Japan looked to Antarctica.",,,,,,,@SeaShepherd_USA: Makah Whaling – Whales Must Be Protected in U.S. Waters  Commentary by #SeaShepherd Founder Cap…,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,Thu Mar 12 03:41:32 +0000 2015,,,Thu Mar 12 06:33:10 +0000 2015,,
774939707,8/20/2015 17:28:35,false,1716587764,,8/20/2015 17:28:12,false,pocketmoneygpt,1.0,28884030,USA,WI,Minocqua,75.143.134.247,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,false,false,false,false,true,true,false,false,,,,19,entity/text/news/tweet/38775,entity/text/news/tweet/38895,1203tid004,1203tid007,"During the 20th century, Japan was heavily involved in commercial whaling. This continued until the International Whaling Commission (IWC) moratorium on commercial whaling went into effect in 1986. Sea Shepherd Conservation Society contends that Japan, as well as Iceland and Norway, is in violation of the IWC moratorium on all commercial whaling. Japanese whaling is currently conducted by the Institute of Cetacean Research, using the scientific research provision in the IWC agreement. The whale meat from these scientific whale hunts is sold in shops and restaurants. The International Court of Justice (ICJ) ruled that the Japanese whaling program in the Southern Ocean, begun in 2005 and called ""JARPA II"", was not for scientific purposes and ordered the cessation of JARPA II in March 2014. Japanese whaling hunts are a source of conflict between pro- and anti-whaling countries and organizations. Nations, scientists and environmental organizations opposed to whaling consider the Japanese research program to be unnecessary, and that it is a thinly disguised commercial whaling operation. Greenpeace argues that whales are endangered and must be protected. Japanese whaling activities have historically extended far outside Japanese territorial waters. Factory ships were not used by Japan until the 1930s. As whale catches diminished in coastal waters, Japan looked to Antarctica.",,,,,,,@SeaShepherd_USA: Makah Whaling – Whales Must Be Protected in U.S. Waters  Commentary by #SeaShepherd Founder Cap…,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,Thu Mar 12 03:41:32 +0000 2015,,,Thu Mar 12 06:33:10 +0000 2015,,
774939707,8/20/2015 17:34:25,false,1716594876,,8/20/2015 17:33:07,false,instagc,1.0,30326470,USA,CA,Santee,99.44.37.73,true,4,18,2,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,19,entity/text/news/tweet/38775,entity/text/news/tweet/38895,1203tid004,1203tid007,"During the 20th century, Japan was heavily involved in commercial whaling. This continued until the International Whaling Commission (IWC) moratorium on commercial whaling went into effect in 1986. Sea Shepherd Conservation Society contends that Japan, as well as Iceland and Norway, is in violation of the IWC moratorium on all commercial whaling. Japanese whaling is currently conducted by the Institute of Cetacean Research, using the scientific research provision in the IWC agreement. The whale meat from these scientific whale hunts is sold in shops and restaurants. The International Court of Justice (ICJ) ruled that the Japanese whaling program in the Southern Ocean, begun in 2005 and called ""JARPA II"", was not for scientific purposes and ordered the cessation of JARPA II in March 2014. Japanese whaling hunts are a source of conflict between pro- and anti-whaling countries and organizations. Nations, scientists and environmental organizations opposed to whaling consider the Japanese research program to be unnecessary, and that it is a thinly disguised commercial whaling operation. Greenpeace argues that whales are endangered and must be protected. Japanese whaling activities have historically extended far outside Japanese territorial waters. Factory ships were not used by Japan until the 1930s. As whale catches diminished in coastal waters, Japan looked to Antarctica.",,,,,,,@SeaShepherd_USA: Makah Whaling – Whales Must Be Protected in U.S. Waters  Commentary by #SeaShepherd Founder Cap…,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,Thu Mar 12 03:41:32 +0000 2015,,,Thu Mar 12 06:33:10 +0000 2015,,
774939707,8/20/2015 17:38:28,false,1716599848,,8/20/2015 17:38:15,false,prodege,1.0,2143114,CAN,BC,Vancouver,24.85.153.181,true,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,19,entity/text/news/tweet/38775,entity/text/news/tweet/38895,1203tid004,1203tid007,"During the 20th century, Japan was heavily involved in commercial whaling. This continued until the International Whaling Commission (IWC) moratorium on commercial whaling went into effect in 1986. Sea Shepherd Conservation Society contends that Japan, as well as Iceland and Norway, is in violation of the IWC moratorium on all commercial whaling. Japanese whaling is currently conducted by the Institute of Cetacean Research, using the scientific research provision in the IWC agreement. The whale meat from these scientific whale hunts is sold in shops and restaurants. The International Court of Justice (ICJ) ruled that the Japanese whaling program in the Southern Ocean, begun in 2005 and called ""JARPA II"", was not for scientific purposes and ordered the cessation of JARPA II in March 2014. Japanese whaling hunts are a source of conflict between pro- and anti-whaling countries and organizations. Nations, scientists and environmental organizations opposed to whaling consider the Japanese research program to be unnecessary, and that it is a thinly disguised commercial whaling operation. Greenpeace argues that whales are endangered and must be protected. Japanese whaling activities have historically extended far outside Japanese territorial waters. Factory ships were not used by Japan until the 1930s. As whale catches diminished in coastal waters, Japan looked to Antarctica.",,,,,,,@SeaShepherd_USA: Makah Whaling – Whales Must Be Protected in U.S. Waters  Commentary by #SeaShepherd Founder Cap…,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,Thu Mar 12 03:41:32 +0000 2015,,,Thu Mar 12 06:33:10 +0000 2015,,
774939707,8/20/2015 17:40:35,false,1716602437,,8/20/2015 17:40:06,false,neodev,1.0,18990100,CAN,BC,Surrey,154.20.25.100,true,4,18,7,17,9,13,10,14,5,19,6,,1,,2,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,19,entity/text/news/tweet/38775,entity/text/news/tweet/38895,1203tid004,1203tid007,"During the 20th century, Japan was heavily involved in commercial whaling. This continued until the International Whaling Commission (IWC) moratorium on commercial whaling went into effect in 1986. Sea Shepherd Conservation Society contends that Japan, as well as Iceland and Norway, is in violation of the IWC moratorium on all commercial whaling. Japanese whaling is currently conducted by the Institute of Cetacean Research, using the scientific research provision in the IWC agreement. The whale meat from these scientific whale hunts is sold in shops and restaurants. The International Court of Justice (ICJ) ruled that the Japanese whaling program in the Southern Ocean, begun in 2005 and called ""JARPA II"", was not for scientific purposes and ordered the cessation of JARPA II in March 2014. Japanese whaling hunts are a source of conflict between pro- and anti-whaling countries and organizations. Nations, scientists and environmental organizations opposed to whaling consider the Japanese research program to be unnecessary, and that it is a thinly disguised commercial whaling operation. Greenpeace argues that whales are endangered and must be protected. Japanese whaling activities have historically extended far outside Japanese territorial waters. Factory ships were not used by Japan until the 1930s. As whale catches diminished in coastal waters, Japan looked to Antarctica.",,,,,,,@SeaShepherd_USA: Makah Whaling – Whales Must Be Protected in U.S. Waters  Commentary by #SeaShepherd Founder Cap…,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,Thu Mar 12 03:41:32 +0000 2015,,,Thu Mar 12 06:33:10 +0000 2015,,
