worker_ID,more_novel,equally_novel,less_novel,irrelevant,irr_behaviour,novelty_selection_percentage,same_answer,avg_novel_words,avg_NOT_novel_words,Novelty_Cosine,Novelty_Worker_Disagreement,spammer
26649250,0,6,0,0,0,0,1,1.83,NONE,0.7559612106320778,0.577468253968254,1
25257275,0,28,0,0,0,0,1,1,NONE,0.7912796235290543,0.6820866141732284,1
24449707,5,0,5,0,0,0.5,0,5,4.4,0.6594291826362711,0.44710213303279156,0
24043308,9,10,9,0,0,0.321428571428571,0,1.32,1,0.730880966080767,0.611803091999054,0
23503585,0,26,0,2,0.0714285714285714,0,0,7.27,NONE,0.7812622767512121,0.45008151098673843,0
22166359,12,0,12,0,0,0.5,0,3.25,0.67,0.5775743743524682,0.45261824243110116,0
21801865,0,8,0,20,0.714285714285714,0,0,1,NONE,0.3184451993444206,0.29478346456692917,1
21613169,0,24,0,4,0.142857142857143,0,0,2.63,NONE,0.7217653463620581,0.5202694420675701,0
21490235,5,16,5,2,0.0714285714285714,0.178571428571429,0,1.24,1.2,0.7402482803131785,0.6044728157266501,0
20506920,9,6,9,0,0,0.375,0,3.6,1.44,0.6433191544877872,0.4709401354747421,0
20447575,9,6,9,0,0,0.375,0,7.8,6.44,0.7515992073021862,0.45129987849566156,0
20312760,12,0,12,0,0,0.5,0,1.33,0,0.4532417315611807,0.39966429087904143,0
20113482,8,6,8,2,0.0833333333333333,0.333333333333333,0,7.79,3.13,0.7005042196011213,0.42546504195875545,0
20043586,9,4,9,2,0.0833333333333333,0.375,0,4.38,2.11,0.6994398717288575,0.45864067759223487,0
19913374,0,24,0,0,0,0,1,1,NONE,0.8101765399057528,0.7001187648456056,1
18990100,11,0,11,2,0.0833333333333333,0.458333333333333,0,7.18,4.73,0.7418975817139473,0.42683916200253036,0
16101132,0,6,0,0,0,0,1,0.5,NONE,0.6429039647748704,0.49375,1
15577915,12,0,12,0,0,0.5,0,3.42,0,0.5593588341255324,0.48174197798768736,0
15439740,2,30,2,2,0.0555555555555556,0.0555555555555556,0,4.63,5,0.7316244572009072,0.4751043636355614,0
14353703,3,0,3,0,0,0.5,0,4.33,0,0.49227945310172416,0.42298358585858586,0
14321493,0,2,0,0,0,0,1,2.5,NONE,0.789740478502661,0.5365900383141763,1
13581319,16,0,16,0,0,0.5,0,3.81,0,0.5117821019710951,0.4481116412968035,0
12442416,2,4,2,0,0,0.25,0,4,0,0.6372556572019249,0.4627596142334134,0
6344072,4,20,4,0,0,0.142857142857143,0,3.92,2.75,0.7892358922248086,0.5298438548887975,0
4711962,0,24,0,0,0,0,1,1,NONE,0.7879397951763607,0.6670918367346939,1
3587109,0,24,0,0,0,0,1,1.58,NONE,0.8179562116879535,0.6281180980955953,1
2143114,12,0,12,0,0,0.5,0,1,0,0.6276720968234676,0.5401301518438177,0
1902687,1,0,1,0,0,0.5,0,6,3,0.7540057377849219,0.45753512132822477,0
