worker_ID,tweet_ID,more_novel,equally_novel,less_novel,NA
29155723,entity/text/news/tweet/38794,0,0,0,1
18990100,entity/text/news/tweet/38794,0,0,0,1
19854505,entity/text/news/tweet/38794,1,0,0,0
27753923,entity/text/news/tweet/38794,0,0,1,0
33294824,entity/text/news/tweet/38794,0,1,0,0
21662236,entity/text/news/tweet/38794,0,0,0,1
33230986,entity/text/news/tweet/38794,0,0,0,1
20113482,entity/text/news/tweet/38794,0,0,0,1
32338429,entity/text/news/tweet/38775,0,0,0,1
29849805,entity/text/news/tweet/38775,0,1,0,0
4711962,entity/text/news/tweet/38775,0,1,0,0
31743852,entity/text/news/tweet/38775,1,0,0,0
24449707,entity/text/news/tweet/38775,1,0,0,0
32424428,entity/text/news/tweet/38775,0,0,0,1
33761260,entity/text/news/tweet/38775,0,0,0,1
4688131,entity/text/news/tweet/38775,0,0,0,1
3587109,entity/text/news/tweet/38775,0,0,0,1
19913374,entity/text/news/tweet/38775,0,0,0,1
27934334,entity/text/news/tweet/38775,0,0,0,1
31256687,entity/text/news/tweet/38775,0,1,0,0
33538351,entity/text/news/tweet/38775,1,0,0,0
30326470,entity/text/news/tweet/38775,0,1,0,0
28524232,entity/text/news/tweet/38775,1,0,0,0
28351359,entity/text/news/tweet/38805,0,0,0,1
31906954,entity/text/news/tweet/38805,0,0,0,1
31304413,entity/text/news/tweet/38805,1,0,0,0
31827582,entity/text/news/tweet/38805,1,0,0,0
15577915,entity/text/news/tweet/38805,0,0,0,1
2143114,entity/text/news/tweet/38805,1,0,0,0
13581319,entity/text/news/tweet/38805,0,0,0,1
29155723,entity/text/news/tweet/38805,0,0,0,1
18990100,entity/text/news/tweet/38805,0,0,0,1
19854505,entity/text/news/tweet/38805,1,0,0,0
27753923,entity/text/news/tweet/38805,0,0,1,0
33294824,entity/text/news/tweet/38805,0,1,0,0
21662236,entity/text/news/tweet/38805,0,0,0,1
33230986,entity/text/news/tweet/38805,0,0,0,1
20113482,entity/text/news/tweet/38805,0,0,0,1
32338429,entity/text/news/tweet/38820,0,0,0,1
29849805,entity/text/news/tweet/38820,0,0,1,0
4711962,entity/text/news/tweet/38820,0,1,0,0
31743852,entity/text/news/tweet/38820,1,0,0,0
33761260,entity/text/news/tweet/38820,0,0,1,0
32424428,entity/text/news/tweet/38820,0,0,0,1
24449707,entity/text/news/tweet/38820,1,0,0,0
4688131,entity/text/news/tweet/38820,0,0,0,1
3587109,entity/text/news/tweet/38820,0,0,0,1
19913374,entity/text/news/tweet/38820,0,0,0,1
27934334,entity/text/news/tweet/38820,0,0,0,1
31256687,entity/text/news/tweet/38820,0,1,0,0
33538351,entity/text/news/tweet/38820,0,1,0,0
30326470,entity/text/news/tweet/38820,0,1,0,0
28524232,entity/text/news/tweet/38820,0,1,0,0
28351359,entity/text/news/tweet/38895,0,0,0,1
31304413,entity/text/news/tweet/38895,1,0,0,0
31827582,entity/text/news/tweet/38895,0,0,0,1
31906954,entity/text/news/tweet/38895,0,0,0,1
15577915,entity/text/news/tweet/38895,0,0,0,1
13581319,entity/text/news/tweet/38895,0,0,0,1
29155723,entity/text/news/tweet/38895,0,0,0,1
18990100,entity/text/news/tweet/38895,0,0,0,1
2143114,entity/text/news/tweet/38895,1,0,0,0
19854505,entity/text/news/tweet/38895,1,0,0,0
27753923,entity/text/news/tweet/38895,1,0,0,0
33294824,entity/text/news/tweet/38895,0,0,1,0
21662236,entity/text/news/tweet/38895,0,0,0,1
33230986,entity/text/news/tweet/38895,0,0,0,1
32916723,entity/text/news/tweet/38895,0,0,0,1
31906954,entity/text/news/tweet/38940,0,0,0,1
28351359,entity/text/news/tweet/38940,0,0,0,1
31827582,entity/text/news/tweet/38940,1,0,0,0
31304413,entity/text/news/tweet/38940,1,0,0,0
15577915,entity/text/news/tweet/38940,0,0,0,1
2143114,entity/text/news/tweet/38940,1,0,0,0
13581319,entity/text/news/tweet/38940,0,0,0,1
29155723,entity/text/news/tweet/38940,0,0,0,1
18990100,entity/text/news/tweet/38940,0,0,0,1
19854505,entity/text/news/tweet/38940,1,0,0,0
27753923,entity/text/news/tweet/38940,0,0,1,0
33294824,entity/text/news/tweet/38940,1,0,0,0
21662236,entity/text/news/tweet/38940,0,0,0,1
32916723,entity/text/news/tweet/38940,0,0,0,1
33230986,entity/text/news/tweet/38940,0,0,0,1
32338429,entity/text/news/tweet/38731,0,1,0,0
29849805,entity/text/news/tweet/38731,1,0,0,0
4711962,entity/text/news/tweet/38731,0,1,0,0
31743852,entity/text/news/tweet/38731,0,0,1,0
33761260,entity/text/news/tweet/38731,0,1,0,0
32424428,entity/text/news/tweet/38731,0,1,0,0
24449707,entity/text/news/tweet/38731,0,1,0,0
4688131,entity/text/news/tweet/38731,1,0,0,0
3587109,entity/text/news/tweet/38731,0,1,0,0
19913374,entity/text/news/tweet/38731,0,1,0,0
27934334,entity/text/news/tweet/38731,0,1,0,0
31256687,entity/text/news/tweet/38731,0,1,0,0
33538351,entity/text/news/tweet/38731,0,1,0,0
30326470,entity/text/news/tweet/38731,0,1,0,0
28524232,entity/text/news/tweet/38731,0,1,0,0
28351359,entity/text/news/tweet/38731,0,0,0,1
31304413,entity/text/news/tweet/38731,0,1,0,0
31827582,entity/text/news/tweet/38731,1,0,0,0
31906954,entity/text/news/tweet/38731,0,0,0,1
15577915,entity/text/news/tweet/38731,0,0,0,1
13581319,entity/text/news/tweet/38731,0,0,0,1
29155723,entity/text/news/tweet/38731,0,0,0,1
18990100,entity/text/news/tweet/38731,0,0,0,1
2143114,entity/text/news/tweet/38731,1,0,0,0
19854505,entity/text/news/tweet/38731,0,0,1,0
27753923,entity/text/news/tweet/38731,0,0,1,0
33294824,entity/text/news/tweet/38731,0,1,0,0
21662236,entity/text/news/tweet/38731,0,0,0,1
33230986,entity/text/news/tweet/38731,0,0,0,1
32916723,entity/text/news/tweet/38731,0,0,0,1
32338429,entity/text/news/tweet/38678,0,1,0,0
29849805,entity/text/news/tweet/38678,1,0,0,0
4711962,entity/text/news/tweet/38678,0,1,0,0
31743852,entity/text/news/tweet/38678,1,0,0,0
24449707,entity/text/news/tweet/38678,1,0,0,0
32424428,entity/text/news/tweet/38678,1,0,0,0
4688131,entity/text/news/tweet/38678,1,0,0,0
33761260,entity/text/news/tweet/38678,1,0,0,0
3587109,entity/text/news/tweet/38678,0,1,0,0
19913374,entity/text/news/tweet/38678,0,1,0,0
27934334,entity/text/news/tweet/38678,1,0,0,0
31256687,entity/text/news/tweet/38678,0,1,0,0
33538351,entity/text/news/tweet/38678,1,0,0,0
30326470,entity/text/news/tweet/38678,0,1,0,0
28524232,entity/text/news/tweet/38678,1,0,0,0
28351359,entity/text/news/tweet/38678,0,0,0,1
31304413,entity/text/news/tweet/38678,1,0,0,0
31827582,entity/text/news/tweet/38678,1,0,0,0
31906954,entity/text/news/tweet/38678,0,0,0,1
15577915,entity/text/news/tweet/38678,0,0,0,1
13581319,entity/text/news/tweet/38678,0,0,0,1
29155723,entity/text/news/tweet/38678,0,0,0,1
18990100,entity/text/news/tweet/38678,0,0,0,1
2143114,entity/text/news/tweet/38678,1,0,0,0
19854505,entity/text/news/tweet/38678,0,0,1,0
27753923,entity/text/news/tweet/38678,0,0,1,0
33294824,entity/text/news/tweet/38678,0,1,0,0
21662236,entity/text/news/tweet/38678,0,0,0,1
33230986,entity/text/news/tweet/38678,0,0,0,1
20113482,entity/text/news/tweet/38678,0,0,0,1
32338429,entity/text/news/tweet/38767,0,1,0,0
29849805,entity/text/news/tweet/38767,0,0,1,0
4711962,entity/text/news/tweet/38767,0,1,0,0
31743852,entity/text/news/tweet/38767,0,0,1,0
33761260,entity/text/news/tweet/38767,1,0,0,0
32424428,entity/text/news/tweet/38767,1,0,0,0
24449707,entity/text/news/tweet/38767,1,0,0,0
4688131,entity/text/news/tweet/38767,0,0,1,0
19913374,entity/text/news/tweet/38767,0,1,0,0
3587109,entity/text/news/tweet/38767,0,1,0,0
27934334,entity/text/news/tweet/38767,0,1,0,0
31256687,entity/text/news/tweet/38767,0,1,0,0
33538351,entity/text/news/tweet/38767,0,1,0,0
30326470,entity/text/news/tweet/38767,0,1,0,0
28524232,entity/text/news/tweet/38767,1,0,0,0
32338429,entity/text/news/tweet/38767,0,0,0,1
29849805,entity/text/news/tweet/38767,0,0,1,0
4711962,entity/text/news/tweet/38767,0,1,0,0
31743852,entity/text/news/tweet/38767,1,0,0,0
24449707,entity/text/news/tweet/38767,1,0,0,0
32424428,entity/text/news/tweet/38767,0,0,0,1
4688131,entity/text/news/tweet/38767,0,0,0,1
33761260,entity/text/news/tweet/38767,0,0,0,1
3587109,entity/text/news/tweet/38767,0,0,0,1
19913374,entity/text/news/tweet/38767,0,0,0,1
27934334,entity/text/news/tweet/38767,0,0,0,1
31256687,entity/text/news/tweet/38767,0,1,0,0
33538351,entity/text/news/tweet/38767,0,0,1,0
30326470,entity/text/news/tweet/38767,0,1,0,0
31827582,entity/text/news/tweet/38767,0,0,0,1
32338429,entity/text/news/tweet/38739,0,1,0,0
29849805,entity/text/news/tweet/38739,1,0,0,0
4711962,entity/text/news/tweet/38739,0,1,0,0
31743852,entity/text/news/tweet/38739,0,0,1,0
24449707,entity/text/news/tweet/38739,1,0,0,0
32424428,entity/text/news/tweet/38739,1,0,0,0
33761260,entity/text/news/tweet/38739,1,0,0,0
4688131,entity/text/news/tweet/38739,1,0,0,0
3587109,entity/text/news/tweet/38739,0,1,0,0
19913374,entity/text/news/tweet/38739,0,1,0,0
27934334,entity/text/news/tweet/38739,1,0,0,0
31256687,entity/text/news/tweet/38739,0,1,0,0
33538351,entity/text/news/tweet/38739,1,0,0,0
30326470,entity/text/news/tweet/38739,0,1,0,0
28524232,entity/text/news/tweet/38739,1,0,0,0
32338429,entity/text/news/tweet/38739,0,0,0,1
29849805,entity/text/news/tweet/38739,1,0,0,0
4711962,entity/text/news/tweet/38739,0,1,0,0
31743852,entity/text/news/tweet/38739,1,0,0,0
33761260,entity/text/news/tweet/38739,1,0,0,0
32424428,entity/text/news/tweet/38739,0,0,0,1
24449707,entity/text/news/tweet/38739,1,0,0,0
4688131,entity/text/news/tweet/38739,0,0,0,1
3587109,entity/text/news/tweet/38739,0,0,0,1
19913374,entity/text/news/tweet/38739,0,0,0,1
27934334,entity/text/news/tweet/38739,0,0,0,1
31256687,entity/text/news/tweet/38739,0,1,0,0
33538351,entity/text/news/tweet/38739,0,1,0,0
30326470,entity/text/news/tweet/38739,0,1,0,0
28524232,entity/text/news/tweet/38739,1,0,0,0
32338429,entity/text/news/tweet/38818,0,1,0,0
29849805,entity/text/news/tweet/38818,1,0,0,0
4711962,entity/text/news/tweet/38818,0,1,0,0
31743852,entity/text/news/tweet/38818,0,0,1,0
24449707,entity/text/news/tweet/38818,1,0,0,0
32424428,entity/text/news/tweet/38818,1,0,0,0
4688131,entity/text/news/tweet/38818,1,0,0,0
33761260,entity/text/news/tweet/38818,0,1,0,0
3587109,entity/text/news/tweet/38818,0,1,0,0
19913374,entity/text/news/tweet/38818,0,1,0,0
27934334,entity/text/news/tweet/38818,1,0,0,0
31256687,entity/text/news/tweet/38818,0,1,0,0
33538351,entity/text/news/tweet/38818,1,0,0,0
30326470,entity/text/news/tweet/38818,1,0,0,0
28524232,entity/text/news/tweet/38818,1,0,0,0
28351359,entity/text/news/tweet/38818,0,0,0,1
31304413,entity/text/news/tweet/38818,1,0,0,0
31906954,entity/text/news/tweet/38818,0,0,0,1
31827582,entity/text/news/tweet/38818,1,0,0,0
15577915,entity/text/news/tweet/38818,0,0,0,1
13581319,entity/text/news/tweet/38818,0,0,0,1
2143114,entity/text/news/tweet/38818,1,0,0,0
29155723,entity/text/news/tweet/38818,0,0,0,1
18990100,entity/text/news/tweet/38818,0,0,0,1
19854505,entity/text/news/tweet/38818,1,0,0,0
27753923,entity/text/news/tweet/38818,0,0,1,0
33294824,entity/text/news/tweet/38818,0,1,0,0
21662236,entity/text/news/tweet/38818,0,0,0,1
33230986,entity/text/news/tweet/38818,0,0,0,1
32916723,entity/text/news/tweet/38818,0,0,0,1
31906954,entity/text/news/tweet/38645,0,1,0,0
28351359,entity/text/news/tweet/38645,1,0,0,0
31827582,entity/text/news/tweet/38645,1,0,0,0
31304413,entity/text/news/tweet/38645,0,0,1,0
15577915,entity/text/news/tweet/38645,0,0,1,0
2143114,entity/text/news/tweet/38645,1,0,0,0
13581319,entity/text/news/tweet/38645,0,0,1,0
29155723,entity/text/news/tweet/38645,0,1,0,0
18990100,entity/text/news/tweet/38645,1,0,0,0
19854505,entity/text/news/tweet/38645,1,0,0,0
27753923,entity/text/news/tweet/38645,0,0,1,0
33294824,entity/text/news/tweet/38645,1,0,0,0
21662236,entity/text/news/tweet/38645,0,1,0,0
32916723,entity/text/news/tweet/38645,0,1,0,0
33230986,entity/text/news/tweet/38645,0,1,0,0
32338429,entity/text/news/tweet/38645,0,0,0,1
29849805,entity/text/news/tweet/38645,0,0,1,0
4711962,entity/text/news/tweet/38645,0,1,0,0
31743852,entity/text/news/tweet/38645,1,0,0,0
24449707,entity/text/news/tweet/38645,1,0,0,0
32424428,entity/text/news/tweet/38645,0,0,0,1
4688131,entity/text/news/tweet/38645,0,0,0,1
33761260,entity/text/news/tweet/38645,0,0,0,1
3587109,entity/text/news/tweet/38645,0,0,0,1
19913374,entity/text/news/tweet/38645,0,0,0,1
27934334,entity/text/news/tweet/38645,0,0,0,1
31256687,entity/text/news/tweet/38645,0,1,0,0
33538351,entity/text/news/tweet/38645,0,1,0,0
30326470,entity/text/news/tweet/38645,0,1,0,0
28524232,entity/text/news/tweet/38645,0,0,1,0
32338429,entity/text/news/tweet/38908,0,1,0,0
29849805,entity/text/news/tweet/38908,0,0,1,0
4711962,entity/text/news/tweet/38908,0,1,0,0
31743852,entity/text/news/tweet/38908,1,0,0,0
33761260,entity/text/news/tweet/38908,1,0,0,0
24449707,entity/text/news/tweet/38908,1,0,0,0
32424428,entity/text/news/tweet/38908,1,0,0,0
4688131,entity/text/news/tweet/38908,1,0,0,0
3587109,entity/text/news/tweet/38908,0,1,0,0
19913374,entity/text/news/tweet/38908,0,1,0,0
27934334,entity/text/news/tweet/38908,1,0,0,0
31256687,entity/text/news/tweet/38908,0,1,0,0
33538351,entity/text/news/tweet/38908,0,1,0,0
30326470,entity/text/news/tweet/38908,1,0,0,0
28524232,entity/text/news/tweet/38908,1,0,0,0
32338429,entity/text/news/tweet/38908,0,0,0,1
29849805,entity/text/news/tweet/38908,0,0,1,0
4711962,entity/text/news/tweet/38908,0,1,0,0
31743852,entity/text/news/tweet/38908,1,0,0,0
33761260,entity/text/news/tweet/38908,0,0,0,1
32424428,entity/text/news/tweet/38908,0,0,0,1
24449707,entity/text/news/tweet/38908,1,0,0,0
4688131,entity/text/news/tweet/38908,0,0,0,1
3587109,entity/text/news/tweet/38908,0,0,0,1
19913374,entity/text/news/tweet/38908,0,0,0,1
27934334,entity/text/news/tweet/38908,0,0,0,1
31256687,entity/text/news/tweet/38908,0,1,0,0
33538351,entity/text/news/tweet/38908,1,0,0,0
30326470,entity/text/news/tweet/38908,0,1,0,0
28524232,entity/text/news/tweet/38908,1,0,0,0
28351359,entity/text/news/tweet/38650,0,0,1,0
31304413,entity/text/news/tweet/38650,0,0,1,0
31906954,entity/text/news/tweet/38650,0,1,0,0
31827582,entity/text/news/tweet/38650,1,0,0,0
15577915,entity/text/news/tweet/38650,0,0,1,0
13581319,entity/text/news/tweet/38650,0,0,1,0
2143114,entity/text/news/tweet/38650,1,0,0,0
29155723,entity/text/news/tweet/38650,0,1,0,0
18990100,entity/text/news/tweet/38650,0,0,1,0
19854505,entity/text/news/tweet/38650,0,0,1,0
27753923,entity/text/news/tweet/38650,1,0,0,0
33294824,entity/text/news/tweet/38650,0,1,0,0
21662236,entity/text/news/tweet/38650,0,1,0,0
33230986,entity/text/news/tweet/38650,0,1,0,0
32916723,entity/text/news/tweet/38650,0,1,0,0
32338429,entity/text/news/tweet/38650,0,0,0,1
29849805,entity/text/news/tweet/38650,0,0,1,0
4711962,entity/text/news/tweet/38650,0,1,0,0
31743852,entity/text/news/tweet/38650,0,0,1,0
33761260,entity/text/news/tweet/38650,0,0,0,1
32424428,entity/text/news/tweet/38650,0,0,0,1
24449707,entity/text/news/tweet/38650,0,0,1,0
4688131,entity/text/news/tweet/38650,0,0,0,1
3587109,entity/text/news/tweet/38650,0,0,0,1
19913374,entity/text/news/tweet/38650,0,0,0,1
27934334,entity/text/news/tweet/38650,0,0,0,1
31256687,entity/text/news/tweet/38650,0,1,0,0
33538351,entity/text/news/tweet/38650,0,1,0,0
30326470,entity/text/news/tweet/38650,0,1,0,0
28524232,entity/text/news/tweet/38650,0,0,1,0
28351359,entity/text/news/tweet/38599,1,0,0,0
31304413,entity/text/news/tweet/38599,0,1,0,0
31906954,entity/text/news/tweet/38599,0,1,0,0
31827582,entity/text/news/tweet/38599,1,0,0,0
15577915,entity/text/news/tweet/38599,1,0,0,0
2143114,entity/text/news/tweet/38599,1,0,0,0
13581319,entity/text/news/tweet/38599,1,0,0,0
18990100,entity/text/news/tweet/38599,1,0,0,0
29155723,entity/text/news/tweet/38599,0,1,0,0
19854505,entity/text/news/tweet/38599,1,0,0,0
27753923,entity/text/news/tweet/38599,1,0,0,0
33294824,entity/text/news/tweet/38599,0,1,0,0
21662236,entity/text/news/tweet/38599,0,1,0,0
33230986,entity/text/news/tweet/38599,0,1,0,0
32916723,entity/text/news/tweet/38599,0,1,0,0
32338429,entity/text/news/tweet/38599,0,0,0,1
29849805,entity/text/news/tweet/38599,1,0,0,0
4711962,entity/text/news/tweet/38599,0,1,0,0
31743852,entity/text/news/tweet/38599,1,0,0,0
24449707,entity/text/news/tweet/38599,1,0,0,0
32424428,entity/text/news/tweet/38599,0,0,0,1
4688131,entity/text/news/tweet/38599,0,0,0,1
33761260,entity/text/news/tweet/38599,0,0,0,1
3587109,entity/text/news/tweet/38599,0,0,0,1
19913374,entity/text/news/tweet/38599,0,0,0,1
27934334,entity/text/news/tweet/38599,0,0,0,1
31256687,entity/text/news/tweet/38599,0,1,0,0
33538351,entity/text/news/tweet/38599,1,0,0,0
30326470,entity/text/news/tweet/38599,0,1,0,0
31827582,entity/text/news/tweet/38599,1,0,0,0
32338429,entity/text/news/tweet/38756,0,1,0,0
29849805,entity/text/news/tweet/38756,1,0,0,0
4711962,entity/text/news/tweet/38756,0,1,0,0
31743852,entity/text/news/tweet/38756,1,0,0,0
24449707,entity/text/news/tweet/38756,1,0,0,0
32424428,entity/text/news/tweet/38756,1,0,0,0
4688131,entity/text/news/tweet/38756,1,0,0,0
33761260,entity/text/news/tweet/38756,1,0,0,0
3587109,entity/text/news/tweet/38756,0,1,0,0
19913374,entity/text/news/tweet/38756,0,1,0,0
27934334,entity/text/news/tweet/38756,1,0,0,0
31256687,entity/text/news/tweet/38756,0,1,0,0
33538351,entity/text/news/tweet/38756,0,1,0,0
30326470,entity/text/news/tweet/38756,1,0,0,0
28524232,entity/text/news/tweet/38756,1,0,0,0
31906954,entity/text/news/tweet/38756,0,0,0,1
28351359,entity/text/news/tweet/38756,0,0,0,1
31304413,entity/text/news/tweet/38756,1,0,0,0
31827582,entity/text/news/tweet/38756,1,0,0,0
15577915,entity/text/news/tweet/38756,0,0,0,1
2143114,entity/text/news/tweet/38756,1,0,0,0
13581319,entity/text/news/tweet/38756,0,0,0,1
29155723,entity/text/news/tweet/38756,0,0,0,1
18990100,entity/text/news/tweet/38756,0,0,0,1
19854505,entity/text/news/tweet/38756,1,0,0,0
27753923,entity/text/news/tweet/38756,1,0,0,0
33294824,entity/text/news/tweet/38756,0,1,0,0
21662236,entity/text/news/tweet/38756,0,0,0,1
32916723,entity/text/news/tweet/38756,0,0,0,1
33230986,entity/text/news/tweet/38756,0,0,0,1
32338429,entity/text/news/tweet/38994,0,1,0,0
29849805,entity/text/news/tweet/38994,1,0,0,0
4711962,entity/text/news/tweet/38994,0,1,0,0
31743852,entity/text/news/tweet/38994,1,0,0,0
33761260,entity/text/news/tweet/38994,0,0,1,0
32424428,entity/text/news/tweet/38994,0,0,1,0
24449707,entity/text/news/tweet/38994,1,0,0,0
4688131,entity/text/news/tweet/38994,1,0,0,0
3587109,entity/text/news/tweet/38994,0,1,0,0
19913374,entity/text/news/tweet/38994,0,1,0,0
27934334,entity/text/news/tweet/38994,1,0,0,0
31256687,entity/text/news/tweet/38994,0,1,0,0
33538351,entity/text/news/tweet/38994,0,0,1,0
30326470,entity/text/news/tweet/38994,1,0,0,0
28524232,entity/text/news/tweet/38994,1,0,0,0
32338429,entity/text/news/tweet/38994,0,0,0,1
29849805,entity/text/news/tweet/38994,1,0,0,0
4711962,entity/text/news/tweet/38994,0,1,0,0
31743852,entity/text/news/tweet/38994,1,0,0,0
33761260,entity/text/news/tweet/38994,0,0,0,1
24449707,entity/text/news/tweet/38994,1,0,0,0
32424428,entity/text/news/tweet/38994,0,0,0,1
4688131,entity/text/news/tweet/38994,0,0,0,1
3587109,entity/text/news/tweet/38994,0,0,0,1
19913374,entity/text/news/tweet/38994,0,0,0,1
27934334,entity/text/news/tweet/38994,0,0,0,1
31256687,entity/text/news/tweet/38994,0,1,0,0
33538351,entity/text/news/tweet/38994,0,1,0,0
30326470,entity/text/news/tweet/38994,1,0,0,0
28524232,entity/text/news/tweet/38994,1,0,0,0
31906954,entity/text/news/tweet/38874,0,1,0,0
28351359,entity/text/news/tweet/38874,1,0,0,0
31827582,entity/text/news/tweet/38874,1,0,0,0
31304413,entity/text/news/tweet/38874,1,0,0,0
15577915,entity/text/news/tweet/38874,1,0,0,0
2143114,entity/text/news/tweet/38874,1,0,0,0
13581319,entity/text/news/tweet/38874,1,0,0,0
29155723,entity/text/news/tweet/38874,0,1,0,0
18990100,entity/text/news/tweet/38874,1,0,0,0
19854505,entity/text/news/tweet/38874,1,0,0,0
27753923,entity/text/news/tweet/38874,1,0,0,0
33294824,entity/text/news/tweet/38874,0,1,0,0
21662236,entity/text/news/tweet/38874,0,1,0,0
32916723,entity/text/news/tweet/38874,0,1,0,0
33230986,entity/text/news/tweet/38874,0,1,0,0
28351359,entity/text/news/tweet/38874,0,0,0,1
31304413,entity/text/news/tweet/38874,1,0,0,0
31906954,entity/text/news/tweet/38874,0,0,0,1
31827582,entity/text/news/tweet/38874,1,0,0,0
15577915,entity/text/news/tweet/38874,0,0,0,1
2143114,entity/text/news/tweet/38874,1,0,0,0
13581319,entity/text/news/tweet/38874,0,0,0,1
18990100,entity/text/news/tweet/38874,0,0,0,1
29155723,entity/text/news/tweet/38874,0,0,0,1
19854505,entity/text/news/tweet/38874,1,0,0,0
27753923,entity/text/news/tweet/38874,0,0,1,0
33294824,entity/text/news/tweet/38874,0,1,0,0
21662236,entity/text/news/tweet/38874,0,0,0,1
33230986,entity/text/news/tweet/38874,0,0,0,1
32916723,entity/text/news/tweet/38874,0,0,0,1
32338429,entity/text/news/tweet/38766,0,1,0,0
29849805,entity/text/news/tweet/38766,0,0,1,0
4711962,entity/text/news/tweet/38766,0,1,0,0
31743852,entity/text/news/tweet/38766,1,0,0,0
33761260,entity/text/news/tweet/38766,0,1,0,0
32424428,entity/text/news/tweet/38766,0,1,0,0
24449707,entity/text/news/tweet/38766,0,1,0,0
4688131,entity/text/news/tweet/38766,0,0,1,0
3587109,entity/text/news/tweet/38766,0,1,0,0
19913374,entity/text/news/tweet/38766,0,1,0,0
27934334,entity/text/news/tweet/38766,0,1,0,0
31256687,entity/text/news/tweet/38766,0,1,0,0
33538351,entity/text/news/tweet/38766,0,1,0,0
30326470,entity/text/news/tweet/38766,0,1,0,0
28524232,entity/text/news/tweet/38766,0,1,0,0
32338429,entity/text/news/tweet/38766,0,1,0,0
29849805,entity/text/news/tweet/38766,0,0,1,0
4711962,entity/text/news/tweet/38766,0,1,0,0
31743852,entity/text/news/tweet/38766,0,0,1,0
24449707,entity/text/news/tweet/38766,0,0,1,0
32424428,entity/text/news/tweet/38766,0,0,1,0
4688131,entity/text/news/tweet/38766,0,0,1,0
33761260,entity/text/news/tweet/38766,0,0,1,0
3587109,entity/text/news/tweet/38766,0,1,0,0
19913374,entity/text/news/tweet/38766,0,1,0,0
27934334,entity/text/news/tweet/38766,0,0,1,0
31256687,entity/text/news/tweet/38766,0,1,0,0
33538351,entity/text/news/tweet/38766,0,0,1,0
30326470,entity/text/news/tweet/38766,0,1,0,0
28524232,entity/text/news/tweet/38766,0,0,1,0
32338429,entity/text/news/tweet/38766,0,1,0,0
29849805,entity/text/news/tweet/38766,1,0,0,0
4711962,entity/text/news/tweet/38766,0,1,0,0
31743852,entity/text/news/tweet/38766,1,0,0,0
33761260,entity/text/news/tweet/38766,0,0,1,0
32424428,entity/text/news/tweet/38766,0,0,1,0
24449707,entity/text/news/tweet/38766,0,0,1,0
4688131,entity/text/news/tweet/38766,1,0,0,0
19913374,entity/text/news/tweet/38766,0,1,0,0
3587109,entity/text/news/tweet/38766,0,1,0,0
27934334,entity/text/news/tweet/38766,0,1,0,0
31256687,entity/text/news/tweet/38766,0,1,0,0
33538351,entity/text/news/tweet/38766,0,1,0,0
30326470,entity/text/news/tweet/38766,0,1,0,0
28524232,entity/text/news/tweet/38766,0,0,1,0
32338429,entity/text/news/tweet/38766,0,1,0,0
29849805,entity/text/news/tweet/38766,0,0,1,0
4711962,entity/text/news/tweet/38766,0,1,0,0
31743852,entity/text/news/tweet/38766,1,0,0,0
24449707,entity/text/news/tweet/38766,0,0,1,0
32424428,entity/text/news/tweet/38766,0,0,1,0
33761260,entity/text/news/tweet/38766,0,0,1,0
4688131,entity/text/news/tweet/38766,0,0,1,0
3587109,entity/text/news/tweet/38766,0,1,0,0
19913374,entity/text/news/tweet/38766,0,1,0,0
27934334,entity/text/news/tweet/38766,0,0,1,0
